ticker,sample,bond_code,route,cusip6,bond_name,echo_named
CHTR,universe,US161175BX17,name_block,161175,CHARTER COMMUNICATIONS OPERATING L,0
CHTR,universe,US161175BY99,name_block,161175,CHARTER COMMUNICATIONS OPERATING L,0
CHTR,universe,US161175BZ64,name_block,161175,CHARTER COMMUNICATIONS OPERATING L,0
CHTR,universe,US161175CA05,name_block,161175,CHARTER COMMUNICATIONS OPERATING L,0
CHTR,universe,US161175CC60,name_block,161175,CHARTER COMMUNICATIONS OPERATING L,0
CHTR,universe,US161175CD44,name_block,161175,US161175CD44,1
CHTR,universe,US161175CE27,name_block,161175,CHTR 3.5 01-MAR-42,0
CHTR,universe,US161175CG74,name_block,161175,CHTR 3.95 30-JUN-62,0
CHTR,universe,US161175CJ14,name_block,161175,CHTR 4.4 01-APR-33,0
CHTR,universe,US161175CK86,name_block,161175,CHTR 5.25 01-APR-53,0
CHTR,universe,US161175CL69,name_block,161175,CHTR 5.5 01-APR-63,0
CHTR,universe,USU12501AV13,name_block,U12501,CHTR 5 01-FEB-28,0
CHTR,universe,USU12501BH10,name_block,U12501,CHTR 4.25 01-FEB-31,0
CI,universe,US125509AZ26,name_block,125509,CIGNA CORP 7.875% 15May2027,0
CI,universe,US125509BV03,name_block,125509,CIGNA CORP 3.05% 15Oct2027,0
CI,universe,US125523AH38,cusip6,125523,CIGNA CORP,0
CI,universe,US125523AJ93,cusip6,125523,CIGNA CORP,0
CI,universe,US125523AK66,cusip6,125523,CIGNA CORP,0
CI,universe,US125523AX87,cusip6,125523,US125523AX87,1
CI,universe,US125523AZ36,cusip6,125523,US125523AZ36,1
CI,universe,US125523BK57,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CB40,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CD06,cusip6,125523,US125523CD06,1
CI,universe,US125523CF53,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CJ75,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CK49,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CL22,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CM05,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CQ19,cusip6,125523,CIGNA CORP,0
CI,universe,US125523CS74,cusip6,125523,CI 5.4 15-MAR-33,0
CI,universe,US125523CV04,cusip6,125523,US125523CV04,1
CIEN,universe,US171779AL52,cusip6,171779,US171779AL52,1
CINF,universe,US172062AE14,cusip6,172062,CINCINNATI FINL CORP 6.125% 01Nov2034,0
CINF,universe,US172062AF88,cusip6,172062,CINCINNATI FINL CORP 6.92% 15May2028,0
CL,universe,US194162AN32,cusip6,194162,CL 3.1 15-AUG-27,0
CL,universe,US194162AP89,cusip6,194162,CL 3.25 15-AUG-32,0
CL,universe,US194162AS29,cusip6,194162,CL 4.6 01-MAR-33,0
CL,universe,US19416QEJ58,name_block,19416Q,COLGATE-PALMOLIVE CO MEDIUM TERM NTS BOO 4% 15Aug2045,0
CL,universe,US19416QEK22,name_block,19416Q,COLGATE-PALMOLIVE CO MEDIUM TERM NTS BOO 3.7% 01Aug2047,0
CLX,universe,US189054AV17,cusip6,189054,CLOROX CO 3.1% 01Oct2027,0
CLX,universe,US189054AW99,cusip6,189054,CLOROX CO 3.9% 15May2028,0
CLX,universe,US189054AX72,cusip6,189054,US189054AX72,1
CLX,universe,US189054AY55,cusip6,189054,CLX 4.4 01-MAY-29,0
CLX,universe,US189054AZ21,cusip6,189054,CLX 4.6 01-MAY-32,0
CMCSA,universe,US11778BAB80,name_block,11778B,CMCSA 6.5 15-OCT-35,0
CMCSA,universe,US20030NAC56,name_block,20030N,COMCAST CORP NEW 7.05% 15Mar2033,0
CMCSA,universe,US20030NAF87,name_block,20030N,COMCAST CORP NEW 5.65% 15Jun2035,0
CMCSA,universe,US20030NAK72,name_block,20030N,COMCAST CORP NEW 6.5% 15Nov2035,0
CMCSA,universe,US20030NAM39,name_block,20030N,COMCAST CORP NEW 6.45% 15Mar2037,0
CMCSA,universe,US20030NAV38,name_block,20030N,COMCAST CORP NEW 6.95% 15Aug2037,0
CMCSA,universe,US20030NAX93,name_block,20030N,COMCAST CORP NEW 6.4% 15May2038,0
CMCSA,universe,US20030NAY76,name_block,20030N,COMCAST CORP NEW 6.55% 01Jul2039,0
CMCSA,universe,US20030NBB64,name_block,20030N,COMCAST CORP NEW 6.4% 01Mar2040,0
CMCSA,universe,US20030NBE04,name_block,20030N,COMCAST CORP NEW 4.65% 15Jul2042,0
CMCSA,universe,US20030NBG51,name_block,20030N,COMCAST CORP NEW 4.5% 15Jan2043,0
CMCSA,universe,US20030NBH35,name_block,20030N,COMCAST CORP NEW 4.25% 15Jan2033,0
CMCSA,universe,US20030NBK63,name_block,20030N,COMCAST CORP NEW 4.75% 01Mar2044,0
CMCSA,universe,US20030NBM20,name_block,20030N,COMCAST CORP NEW 4.2% 15Aug2034,0
CMCSA,universe,US20030NBP50,name_block,20030N,COMCAST CORP NEW 4.4% 15Aug2035,0
CMCSA,universe,US20030NBQ34,name_block,20030N,COMCAST CORP NEW 4.6% 15Aug2045,0
CMCSA,universe,US20030NBT72,name_block,20030N,COMCAST CORP NEW 3.2% 15Jul2036,0
CMCSA,universe,US20030NBU46,name_block,20030N,COMCAST CORP NEW 3.4% 15Jul2046,0
CMCSA,universe,US20030NBW02,name_block,20030N,COMCAST CORP NEW 2.35% 15Jan2027,0
CMCSA,universe,US20030NBY67,name_block,20030N,COMCAST CORP NEW 3.3% 01Feb2027,0
CMCSA,universe,US20030NBZ33,name_block,20030N,COMCAST CORP NEW 4% 15Aug2047,0
CMCSA,universe,US20030NCA72,name_block,20030N,COMCAST CORP NEW 3.15% 15Feb2028,0
CMCSA,universe,US20030NCC39,name_block,20030N,COMCAST CORP NEW 3.969% 01Nov2047,0
CMCSA,universe,US20030NCE94,name_block,20030N,COMCAST CORP NEW 3.999% 01Nov2049,0
CMCSA,universe,US20030NCG43,name_block,20030N,COMCAST CORP NEW 4.049% 01Nov2052,0
CMCSA,universe,US20030NCH26,name_block,20030N,COMCAST CORP NEW 3.55% 01May2028,0
CMCSA,universe,US20030NCJ81,name_block,20030N,COMCAST CORP NEW 3.9% 01Mar2038,0
CMCSA,universe,US20030NCK54,name_block,20030N,COMCAST CORP NEW 4% 01Mar2048,0
CMCSA,universe,US20030NCL38,name_block,20030N,COMCAST CORP NEW 4.6% 15Oct2038,0
CMCSA,universe,US20030NCM11,name_block,20030N,COMCAST CORP NEW 4.7% 15Oct2048,0
CMCSA,universe,US20030NCN93,name_block,20030N,COMCAST CORP NEW 4.95% 15Oct2058,0
CMCSA,universe,US20030NCT63,name_block,20030N,COMCAST CORP NEW 4.15% 15Oct2028,0
CMCSA,universe,US20030NCU37,name_block,20030N,COMCAST CORP NEW 4.25% 15Oct2030,0
CMCSA,universe,US20030NCY58,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NCZ24,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDA63,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDG34,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDH17,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDK46,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDL29,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDM02,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDN84,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDP33,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDQ16,name_block,20030N,COMCAST CORPORATION,0
CMCSA,universe,US20030NDS71,name_block,20030N,CMCSA 2.887 01-NOV-51,0
CMCSA,universe,US20030NDU28,name_block,20030N,CMCSA 2.937 01-NOV-56,0
CMCSA,universe,US20030NDW83,name_block,20030N,CMCSA 2.987 01-NOV-63,0
CMCSA,universe,US20030NEB38,name_block,20030N,CMCSA 5.5 15-NOV-32,0
CMCSA,universe,US20030NEC11,name_block,20030N,CMCSA 4.65 15-FEB-33,0
CME,universe,US12572QAF28,name_block,12572Q,CME GROUP INC 5.3% 15Sep2043,0
CME,universe,US12572QAH83,name_block,12572Q,CME GROUP INC 4.15% 15Jun2048,0
CME,universe,US12572QAJ40,name_block,12572Q,CME GROUP INC 3.75% 15Jun2028,0
CME,universe,US12572QAK13,name_block,12572Q,CME 2.65 15-MAR-32,0
CMI,universe,US231021AD84,name_block,231021,US231021AD84,1
CMI,universe,US231021AJ54,name_block,231021,CUMMINS INC 7.125% 01Mar2028,0
CMI,universe,US231021AK28,name_block,231021,CUMMINS INC 5.65% 01Mar2098,0
CMI,universe,US231021AQ97,name_block,231021,CUMMINS INC 4.875% 01Oct2043,0
CMI,universe,US231021AS53,name_block,231021,US231021AS53,1
CMI,universe,US231021AT37,name_block,231021,CUMMINS INC,0
CMS,universe,US125896BL30,cusip6,125896,CMS ENERGY CORP 4.7% 31Mar2043,0
CMS,universe,US125896BN95,cusip6,125896,CMS ENERGY CORP 4.875% 01Mar2044,0
CMS,universe,US125896BR00,cusip6,125896,CMS ENERGY CORP 2.95% 15Feb2027,0
CMS,universe,US125896BS82,cusip6,125896,CMS ENERGY CORP 3.45% 15Aug2027,0
CMS,universe,US125896BU39,cusip6,125896,US125896BU39,1
CMS,universe,US125896BV12,cusip6,125896,US125896BV12,1
CMS,universe,US210518CZ72,name_block,210518,CONSUMERS ENERGY CO 3.25% 15Aug2046,0
CMS,universe,US210518DB95,name_block,210518,CONSUMERS ENERGY CO 4.05% 15May2048,0
CMS,universe,US210518DC78,name_block,210518,CONSUMERS ENERGY CO 3.8% 15Nov2028,0
CMS,universe,US210518DD51,name_block,210518,CONSUMERS ENERGY CO 4.35% 15Apr2049,0
CMS,universe,US210518DE35,name_block,210518,US210518DE35,1
CMS,universe,US210518DF00,name_block,210518,US210518DF00,1
CMS,universe,US210518DH65,name_block,210518,US210518DH65,1
CMS,universe,US210518DJ22,name_block,210518,US210518DJ22,1
CMS,universe,US210518DP81,name_block,210518,CMS 3.6 15-AUG-32,0
CMS,universe,US210518DQ64,name_block,210518,CMS 4.2 01-SEP-52,0
CMS,universe,US210518DU76,name_block,210518,CMS 4.625 15-MAY-33,0
CNC,universe,US15135BAR24,cusip6,15135B,Centene 4.25% 15dec2027 USD,0
CNC,universe,US15135BAT89,cusip6,15135B,Centene 4.625% 15dec2029 USD,0
CNC,universe,US15135BAV36,cusip6,15135B,Centene 3.375% 15feb2030 USD,0
CNC,universe,US15135BAW19,cusip6,15135B,CENTENE CORP DEL 3% 15Oct2030,0
CNC,universe,US15135BAX91,cusip6,15135B,US15135BAX91,1
CNC,universe,US15135BAY74,cusip6,15135B,US15135BAY74,1
CNC,universe,US15135BAZ40,cusip6,15135B,US15135BAZ40,1
CNP,universe,US15189TAV98,name_block,15189T,CENTERPOINT ENERGY INC 4.25% 01Nov2028,0
CNP,universe,US15189TAX54,name_block,15189T,US15189TAX54,1
CNP,universe,US15189TBB26,name_block,15189T,CNP 2.65 01-JUN-31,0
CNP,universe,US15189WAH34,name_block,15189W,CENTERPOINT ENERGY RES CORP DEL 5.85% 15Jan2041,0
CNP,universe,US15189WAL46,name_block,15189W,CENTERPOINT ENERGY RES CORP DEL 4% 01Apr2028,0
CNP,universe,US15189WAP59,name_block,15189W,CNP 4.4 01-JUL-32,0
CNP,universe,US15189XAM02,name_block,15189X,US15189XAM02,1
CNP,universe,US15189XAN84,name_block,15189X,CENTERPOINT ENERGY HOUSTON ELEC LLC 4.5% 01Apr2044,0
CNP,universe,US15189XAR98,name_block,15189X,CENTERPOINT ENERGY HOUSTON ELEC LLC 3% 01Feb2027,0
CNP,universe,US15189XAS71,name_block,15189X,CENTERPOINT ENERGY HOUSTON ELEC LLC 3.95% 01Mar2048,0
CNP,universe,US15189XAT54,name_block,15189X,CENTERPOINT ENERGY HOUSTON ELEC LLC 4.25% 01Feb2049,0
CNP,universe,US15189XAU28,name_block,15189X,US15189XAU28,1
CNP,universe,US15189XAV01,name_block,15189X,CNP 2.35 01-APR-31,0
CNP,universe,US15189XAW83,name_block,15189X,CNP 3.35 01-APR-51,0
CNP,universe,US15189XAX66,name_block,15189X,CNP 3 01-MAR-32,0
CNP,universe,US15189XAY40,name_block,15189X,CNP 3.6 01-MAR-52,0
CNP,universe,US15189XAZ15,name_block,15189X,CNP 4.45 01-OCT-32,0
CNP,universe,US15189XBA54,name_block,15189X,CNP 4.85 01-OCT-52,0
CNP,universe,US15189YAF34,name_block,15189Y,US15189YAF34,1
CNP,universe,US15189YAG17,name_block,15189Y,CNP 5.25 01-MAR-28,0
CNP,universe,US15189YAH99,name_block,15189Y,CNP 5.4 01-MAR-33,0
COF,universe,US14040HBN44,cusip6,14040H,CAPITAL ONE FINL CORP 3.75% 09Mar2027,0
COF,universe,US14040HBW43,cusip6,14040H,CAPITAL ONE FINL CORP 3.8% 31Jan2028,0
COF,universe,US14040HCE36,cusip6,14040H,CAPITAL ONE FINANCIAL CORPORATION,0
COF,universe,US14040HCF01,cusip6,14040H,COF 3.95,0
COF,universe,US14040HCG83,cusip6,14040H,CAPITAL ONE FINANCIAL CORPORATION,0
COF,universe,US14040HCH66,cusip6,14040H,COF 1.878 02-NOV-27,0
COF,universe,US14040HCJ23,cusip6,14040H,COF 2.618 02-NOV-32,0
COF,universe,US14040HCN35,cusip6,14040H,COF 3.273 01-MAR-30,0
COF,universe,US14040HCS22,cusip6,14040H,COF 4.927 10-MAY-28,0
COF,universe,US14040HCT05,cusip6,14040H,COF 5.268 10-MAY-33,0
COF,universe,US14040HCV50,cusip6,14040H,COF 5.247 26-JUL-30,0
COF,universe,US14040HCX17,cusip6,14040H,COF 5.468 01-FEB-29,0
COF,universe,US14040HCY99,cusip6,14040H,COF 5.817 01-FEB-34,0
COHR,universe,USU45064AA74,name_block,U45064,COHR 5 15-DEC-29,0
COIN,universe,US19260QAC15,cusip6,19260Q,Coinbase Global Inc,0
COIN,universe,US19260QAD97,cusip6,19260Q,US19260QAD97,1
COIN,universe,USU19328AA89,name_block,U19328,Coinbase Global Inc,0
COIN,universe,USU19328AB62,name_block,U19328,USU19328AB62,1
COP,universe,US208251AE82,cusip6,208251,CONOCO INC 6.95% 15Apr2029,0
COP,universe,US20825CAF14,name_block,20825C,CONOCOPHILLIPS 5.9% 15Oct2032,0
COP,universe,US20825CAP95,name_block,20825C,CONOCOPHILLIPS 5.9% 15May2038,0
COP,universe,US20825CAQ78,name_block,20825C,CONOCOPHILLIPS 6.5% 01Feb2039,0
COP,universe,US20825CAY03,name_block,20825C,COP 4.3 15-AUG-28,0
COP,universe,US20825VAB80,name_block,20825V,CONOCOPHILLIPS CDA FDG CO II 5.95% 15Oct2036,0
COP,universe,US20826FAC05,name_block,20826F,CONOCOPHILLIPS CO 4.3% 15Nov2044,0
COP,universe,US20826FAF36,name_block,20826F,CONOCOPHILLIPS CO 4.15% 15Nov2034,0
COP,universe,US20826FAR73,name_block,20826F,CONOCOPHILLIPS CO 5.95% 15Mar2046,0
COP,universe,US20826FAV85,name_block,20826F,COP 3.8 15-MAR-52,0
COP,universe,US20826FBC95,name_block,20826F,ConocoPhillips Company 3.758% 15mar2042,0
COP,universe,US20826FBD78,name_block,20826F,COP 4.025 15-MAR-62,0
COR,universe,US03073EAN58,name_block,03073E,AMERISOURCEBERGEN CORP 4.25% 01Mar2045,0
COR,universe,US03073EAP07,name_block,03073E,AMERISOURCEBERGEN CORP 3.45% 15Dec2027,0
COR,universe,US03073EAQ89,name_block,03073E,AMERISOURCEBERGEN CORP 4.3% 15Dec2047,0
COR,universe,US03073EAR62,name_block,03073E,US03073EAR62,1
COR,universe,US03073EAT29,name_block,03073E,AMERISOURCEBERGEN CORPORATION,0
COST,universe,US22160KAM71,name_block,22160K,COSTCO WHOLESALE CORP NEW 3% 18May2027,0
COST,universe,US22160KAN54,name_block,22160K,COSTCO WHOLESALE CORPORATION,0
COST,universe,US22160KAP03,name_block,22160K,COSTCO WHOLESALE CORPORATION,0
COST,universe,US22160KAQ85,name_block,22160K,COSTCO WHOLESALE CORPORATION,0
CPT,universe,US133131AW29,cusip6,133131,CAMDEN PPTY TR 4.1% 15Oct2028,0
CPT,universe,US133131AX02,cusip6,133131,US133131AX02,1
CPT,universe,US133131AY84,cusip6,133131,US133131AY84,1
CPT,universe,US133131AZ59,cusip6,133131,US133131AZ59,1
CRL,universe,US159864AE78,cusip6,159864,Charles River Laboratories International 4.25% 1may2028 USD,0
CRL,universe,US159864AG27,cusip6,159864,US159864AG27,1
CRL,universe,US159864AJ65,cusip6,159864,US159864AJ65,1
CRM,universe,US79466LAF13,cusip6,79466L,SALESFORCE COM INC 3.7% 11Apr2028,0
CRM,universe,US79466LAH78,cusip6,79466L,SALESFORCE.COM INC.,0
CRM,universe,US79466LAJ35,cusip6,79466L,SALESFORCE.COM INC.,0
CRM,universe,US79466LAK08,cusip6,79466L,SALESFORCE.COM INC.,0
CRM,universe,US79466LAL80,cusip6,79466L,SALESFORCE.COM INC.,0
CRM,universe,US79466LAM63,cusip6,79466L,SALESFORCE.COM INC.,0
CRWD,universe,US22788CAA36,cusip6,22788C,US22788CAA36,1
CSCO,universe,US17275RAD44,cusip6,17275R,CISCO SYS INC 5.9% 15Feb2039,0
CSCO,universe,US17275RAF91,cusip6,17275R,CISCO SYS INC 5.5% 15Jan2040,0
CSCO,universe,US17275RBL50,cusip6,17275R,CISCO SYS INC 2.5% 20Sep2026,0
CSX,universe,US126408GH06,cusip6,126408,CSX CORP 6% 01Oct2036,0
CSX,universe,US126408GK35,cusip6,126408,CSX CORP 6.15% 01May2037,0
CSX,universe,US126408GS60,cusip6,126408,CSX CORP 6.22% 30Apr2040,0
CSX,universe,US126408GU17,cusip6,126408,CSX CORP 5.5% 15Apr2041,0
CSX,universe,US126408GW72,cusip6,126408,CSX CORP 4.75% 30May2042,0
CSX,universe,US126408GX55,cusip6,126408,CSX CORP 4.4% 01Mar2043,0
CSX,universe,US126408GY39,cusip6,126408,CSX CORP 4.1% 15Mar2044,0
CSX,universe,US126408HA44,cusip6,126408,US126408HA44,1
CSX,universe,US126408HC00,cusip6,126408,CSX CORP 3.95% 01May2050,0
CSX,universe,US126408HE65,cusip6,126408,CSX CORP 2.6% 01Nov2026,0
CSX,universe,US126408HF31,cusip6,126408,CSX CORP 3.8% 01Nov2046,0
CSX,universe,US126408HG14,cusip6,126408,CSX CORP 4.25% 01Nov2066,0
CSX,universe,US126408HH96,cusip6,126408,CSX CORP 3.25% 01Jun2027,0
CSX,universe,US126408HJ52,cusip6,126408,CSX CORP 3.8% 01Mar2028,0
CSX,universe,US126408HK26,cusip6,126408,CSX CORP 4.3% 01Mar2048,0
CSX,universe,US126408HL09,cusip6,126408,CSX CORP 4.65% 01Mar2068,0
CSX,universe,US126408HM81,cusip6,126408,CSX CORP 4.25% 15Mar2029,0
CSX,universe,US126408HN64,cusip6,126408,CSX CORP 4.75% 15Nov2048,0
CSX,universe,US126408HP13,cusip6,126408,US126408HP13,1
CSX,universe,US126408HQ95,cusip6,126408,US126408HQ95,1
CSX,universe,US126408HR78,cusip6,126408,US126408HR78,1
CSX,universe,US126408HS51,cusip6,126408,US126408HS51,1
CSX,universe,US126408HT35,cusip6,126408,US126408HT35,1
CSX,universe,US126408HU08,cusip6,126408,CSX 4.1 15-NOV-32,0
CSX,universe,US126408HV80,cusip6,126408,CSX 4.5 15-NOV-52,0
CTAS,universe,US17252MAG50,name_block,17252M,CINTAS CORP NO 2 6.15% 15Aug2036,0
CTAS,universe,US17252MAN02,name_block,17252M,CINTAS CORP NO 2 3.7% 01Apr2027,0
CTAS,universe,US17252MAQ33,name_block,17252M,CTAS 4 01-MAY-32,0
CVS,universe,US126650BJ87,name_block,126650,CVS HEALTH CORP 6.25% 01Jun2027,0
CVS,universe,US126650BP48,name_block,126650,US126650BP48,1
CVS,universe,US126650BQ21,name_block,126650,US126650BQ21,1
CVS,universe,US126650BR04,name_block,126650,CVS HEALTH CORP 6.125% 15Sep2039,0
CVS,universe,US126650CD09,name_block,126650,CVS HEALTH CORP 5.3% 05Dec2043,0
CVS,universe,US126650CM08,name_block,126650,CVS HEALTH CORP 4.875% 20Jul2035,0
CVS,universe,US126650CN80,name_block,126650,CVS HEALTH CORP 5.125% 20Jul2045,0
CVS,universe,US126650CX62,name_block,126650,CVS HEALTH CORP 4.3% 25Mar2028,0
CVS,universe,US126650CY46,name_block,126650,CVS HEALTH CORP 4.78% 25Mar2038,0
CVS,universe,US126650CZ11,name_block,126650,CVS HEALTH CORP 5.05% 25Mar2048,0
CVS,universe,US126650DF48,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DG21,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DH04,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DJ69,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DK33,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DL16,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DM98,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DN71,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DP20,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DQ03,name_block,126650,CVS HEALTH CORP,0
CVS,universe,US126650DR85,name_block,126650,CVS 2.125 15-SEP-31,0
CVS,universe,US126650DT42,name_block,126650,CVS 5.125 21-FEB-30,0
CVS,universe,US126650DU15,name_block,126650,CVS 5.25 21-FEB-33,0
CVS,universe,US126650DV97,name_block,126650,CVS 5.625 21-FEB-53,0
CVX,universe,US166756AH97,name_block,166756,CHEVRON USA INC,0
CVX,universe,US166756AL00,name_block,166756,CHEVRON USA INC,0
CVX,universe,US166756AQ96,name_block,166756,US166756AQ96,1
CVX,universe,US166756AR79,name_block,166756,CVX 3.85 15-JAN-28,0
CVX,universe,US166756AS52,name_block,166756,CVX 3.25 15-OCT-29,0
CVX,universe,US166756AT36,name_block,166756,CHEVRON USA INC,0
CVX,universe,US166756AU09,name_block,166756,CHEVRON USA INC,0
CVX,universe,US166756AV81,name_block,166756,CHEVRON USA INC,0
CVX,universe,US166764BX70,name_block,166764,CHEVRON CORP,0
CVX,universe,US166764BY53,name_block,166764,CHEVRON CORP,0
CVX,universe,US166764BZ29,name_block,166764,US166764BZ29,1
CVX,universe,US166764CA68,name_block,166764,CHEVRON CORP,0
D,universe,US257375AF22,name_block,257375,DOMINION ENERGY GAS HLDGS LLC 4.8% 01Nov2043,0
D,universe,US257375AJ44,name_block,257375,DOMINION ENERGY GAS HLDGS LLC 4.6% 15Dec2044,0
D,universe,US257375AP04,name_block,257375,US257375AP04,1
D,universe,US257375AQ86,name_block,257375,US257375AQ86,1
D,universe,US257469AJ58,cusip6,257469,DOMINION RES INC DEL 5.25% 01Aug2033,0
D,universe,US25746UAN90,name_only,25746U,DOMINION ENERGY INC 6.3% 15Mar2033,0
D,universe,US25746UAV17,name_only,25746U,DOMINION ENERGY INC 5.95% 15Jun2035,0
D,universe,US25746UBD00,name_only,25746U,DOMINION ENERGY INC 7% 15Jun2038,0
D,universe,US25746UBM09,name_only,25746U,DOMINION ENERGY INC 4.9% 01Aug2041,0
D,universe,US25746UBQ13,name_only,25746U,DOMINION ENERGY INC 4.05% 15Sep2042,0
D,universe,US25746UCC18,name_only,25746U,DOMINION ENERGY INC 4.7% 01Dec2044,0
D,universe,US25746UCK34,name_only,25746U,DOMINION ENERGY INC 2.85% 15Aug2026,0
D,universe,US25746UCY38,name_only,25746U,DOMINION ENERGY INC 4.25% 01Jun2028,0
D,universe,US25746UDG13,name_only,25746U,DOMINION ENERGY INC,0
DAL,universe,US247361ZN12,cusip6,247361,Delta Air Lines 4.375% 19apr2028 USD,0
DAL,universe,US247361ZT81,cusip6,247361,Delta Air Lines 3.75% 28oct2029 USD,0
DAL,universe,US247361ZV38,cusip6,247361,US247361ZV38,1
DE,universe,US244199AW56,cusip6,244199,DEERE & CO 6.55% 01Oct2028,0
DE,universe,US244199AZ87,cusip6,244199,DEERE & CO 8.1% 15May2030,0
DE,universe,US244199BA28,cusip6,244199,DEERE & CO 7.125% 03Mar2031,0
DE,universe,US244199BD66,cusip6,244199,DEERE & CO 5.375% 16Oct2029,0
DE,universe,US244199BF15,cusip6,244199,DEERE & CO 3.9% 09Jun2042,0
DE,universe,US244199BG97,cusip6,244199,US244199BG97,1
DE,universe,US244199BJ37,cusip6,244199,US244199BJ37,1
DE,universe,US244199BK00,cusip6,244199,DEERE & CO,0
DE,universe,US24422ETW92,name_only,24422E,DEERE JOHN CAP CORP MEDIUM TERM NTS-BOOK 2.8% 08Sep2027,0
DE,universe,US24422EUB37,name_only,24422E,DEERE JOHN CAP CORP MEDIUM TERM NTS-BOOK 3.05% 06Jan2028,0
DELL,universe,US247025AE93,name_block,247025,DELL COMPUTER CORP 7.1% 15Apr2028,0
DELL,universe,US24702RAF82,name_block,24702R,DELL INC 6.5% 15Apr2038,0
DELL,universe,US24702RAM34,name_block,24702R,Dell 5.4% 10sep2040 USD,0
DELL,universe,US24703DBJ90,name_block,24703D,DELL 5.25 01-FEB-28,0
DELL,universe,US24703DBL47,name_block,24703D,DELL 5.75 01-FEB-33,0
DELL,universe,US24703TAE64,name_block,24703T,DELL INTERNATIONAL LLC,0
DELL,universe,US24703TAF30,name_block,24703T,DELL 6.1 15-JUL-27,0
DELL,universe,US24703TAG13,name_block,24703T,DELL INTERNATIONAL LLC,0
DELL,universe,US24703TAH95,name_block,24703T,DELL INTERNATIONAL LLC,0
DELL,universe,US24703TAJ51,name_block,24703T,DELL INTERNATIONAL LLC,0
DELL,universe,US24703TAK25,name_block,24703T,DELL INTERNATIONAL LLC,0
DG,universe,US256677AF29,cusip6,256677,DOLLAR GEN CORP NEW 4.125% 01May2028,0
DG,universe,US256677AG02,cusip6,256677,DOLLAR GENERAL CORPORATION,0
DG,universe,US256677AH84,cusip6,256677,US256677AH84,1
DG,universe,US256677AL96,cusip6,256677,DG 5 01-NOV-32,0
DG,universe,US256677AM79,cusip6,256677,DG 5.5 01-NOV-52,0
DGX,universe,US74834LBA70,cusip6,74834L,US74834LBA70,1
DGX,universe,US74834LBB53,cusip6,74834L,QUEST DIAGNOSTICS INCORPORATED,0
DGX,universe,US74834LBC37,cusip6,74834L,US74834LBC37,1
DHI,universe,US23331ABP30,cusip6,23331A,US23331ABP30,1
DHI,universe,US23331ABQ13,cusip6,23331A,DHI 1.3 15-OCT-26,0
DHR,universe,US235851AR35,cusip6,235851,DANAHER CORP 4.375% 15Sep2045,0
DHR,universe,US235851AV47,cusip6,235851,DANAHER CORPORATION,0
DHR,universe,US235851AW20,cusip6,235851,DHR 2.8 10-DEC-51,0
DIS,universe,US254687DH68,cusip6,254687,US254687DH68,1
DIS,universe,US254687DK97,cusip6,254687,US254687DK97,1
DIS,universe,US254687DM53,cusip6,254687,DIS 7.125 08-APR-28,0
DIS,universe,US254687DP84,cusip6,254687,DIS 7.3 30-APR-28,0
DIS,universe,US254687DR41,cusip6,254687,US254687DR41,1
DIS,universe,US254687DT07,cusip6,254687,US254687DT07,1
DIS,universe,US254687DV52,cusip6,254687,US254687DV52,1
DIS,universe,US254687DX19,cusip6,254687,US254687DX19,1
DIS,universe,US254687DZ66,cusip6,254687,WALT DISNEY CO,0
DIS,universe,US254687EB89,cusip6,254687,WALT DISNEY CO,0
DIS,universe,US254687EF93,cusip6,254687,US254687EF93,1
DIS,universe,US254687EH59,cusip6,254687,WALT DISNEY CO,0
DIS,universe,US254687EP75,cusip6,254687,DIS 6.9 15-AUG-39,0
DIS,universe,US254687ER32,cusip6,254687,US254687ER32,1
