Date,Open,High,Low,Close,Adj Close,Volume
1986-03-13,,,,27.993600845336914,0.05909999832510948,1031788800
1986-03-14,,,,29.00160026550293,0.06129999831318855,308160000
1986-03-17,,,,29.491199493408203,0.062300000339746475,133171200
1986-03-18,,,,28.742399215698242,0.06069999933242798,67766400
1986-03-19,,,,28.25279998779297,0.059700001031160355,47894400
1986-03-20,,,,27.503999710083008,0.05810000002384186,58435200
1986-03-21,,,,26.755199432373047,0.05649999901652336,59990400
1986-03-24,,,,26.006399154663086,0.05490000173449516,65289600
1986-03-25,,,,26.496000289916992,0.0560000017285347,32083200
1986-03-26,,,,27.244800567626953,0.057500001043081284,22752000
1986-03-27,,,,27.763200759887695,0.05860000103712082,16848000
1986-03-31,,,,27.503999710083008,0.05810000002384186,12873600
1986-04-01,,,,27.244800567626953,0.057500001043081284,11088000
1986-04-02,,,,27.503999710083008,0.05810000002384186,27014400
1986-04-03,,,,27.763200759887695,0.05860000103712082,23040000
1986-04-04,,,,27.763200759887695,0.05860000103712082,26582400
1986-04-07,,,,27.244800567626953,0.057500001043081284,16560000
1986-04-08,,,,27.503999710083008,0.05810000002384186,10252800
1986-04-09,,,,27.993600845336914,0.05909999832510948,12153600
1986-04-10,,,,28.25279998779297,0.059700001031160355,13881600
1986-04-11,,,,28.742399215698242,0.06069999933242798,17222400
1986-04-14,,,,29.00160026550293,0.06129999831318855,12153600
1986-04-15,,,,29.00160026550293,0.06129999831318855,9302400
1986-04-16,,,,30.009599685668945,0.06340000033378601,31910400
1986-04-17,,,,30.239999771118164,0.06390000134706497,22003200
1986-04-18,,,,29.260799407958984,0.061799999326467514,21628800
1986-04-21,,,,29.260799407958984,0.061799999326467514,22924800
1986-04-22,,,,28.742399215698242,0.06069999933242798,15552000
1986-04-23,,,,28.88640022277832,0.061000000685453415,15609600
1986-04-24,,,,31.737600326538086,0.06700000166893005,62352000
1986-04-25,,,,33.75360107421875,0.07129999995231628,85795200
1986-04-28,,,,34.01279830932617,0.07180000096559525,28886400
1986-04-29,,,,33.004798889160156,0.06970000267028809,30326400
1986-04-30,,,,32.25600051879883,0.06809999793767929,30902400
1986-05-01,,,,31.737600326538086,0.06700000166893005,54345600
1986-05-02,,,,31.737600326538086,0.06700000166893005,20246400
1986-05-05,,,,31.507200241088867,0.06650000065565109,3254400
1986-05-06,,,,31.737600326538086,0.06700000166893005,9734400
1986-05-07,,,,31.737600326538086,0.06700000166893005,5155200
1986-05-08,,,,31.99679946899414,0.06759999692440033,3542400
1986-05-09,,,,31.737600326538086,0.06700000166893005,6076800
1986-05-12,,,,31.99679946899414,0.06759999692440033,10483200
1986-05-13,,,,32.25600051879883,0.06809999793767929,3830400
1986-05-14,,,,31.99679946899414,0.06759999692440033,9302400
1986-05-15,,,,31.99679946899414,0.06759999692440033,3801600
1986-05-16,,,,32.25600051879883,0.06809999793767929,11952000
1986-05-19,,,,31.737600326538086,0.06700000166893005,11001600
1986-05-20,,,,31.507200241088867,0.06650000065565109,61977600
1986-05-21,,,,30.988800048828125,0.06549999862909317,8092800
1986-05-22,,,,30.988800048828125,0.06549999862909317,4406400
1986-05-23,,,,30.988800048828125,0.06549999862909317,4089600
1986-05-27,,,,31.99679946899414,0.06759999692440033,13881600
1986-05-28,,,,33.004798889160156,0.06970000267028809,15523200
1986-05-29,,,,33.75360107421875,0.07129999995231628,45676800
1986-05-30,,,,34.992000579833984,0.0738999992609024,27072000
1986-06-02,,,,34.01279830932617,0.07180000096559525,19728000
1986-06-03,,,,34.01279830932617,0.07180000096559525,5011200
1986-06-04,,,,33.75360107421875,0.07129999995231628,4723200
1986-06-05,,,,34.24319839477539,0.0723000019788742,13708800
1986-06-06,,,,34.24319839477539,0.0723000019788742,3427200
1986-06-09,,,,32.745601654052734,0.06920000165700912,12672000
1986-06-10,,,,32.745601654052734,0.06920000165700912,3427200
1986-06-11,,,,32.745601654052734,0.06920000165700912,2304000
1986-06-12,,,,31.507200241088867,0.06650000065565109,13708800
1986-06-13,,,,31.507200241088867,0.06650000065565109,7891200
1986-06-16,,,,31.24799919128418,0.06599999964237213,9590400
1986-06-17,,,,31.737600326538086,0.06700000166893005,13075200
1986-06-18,,,,31.507200241088867,0.06650000065565109,4348800
1986-06-19,,,,31.24799919128418,0.06599999964237213,8467200
1986-06-20,,,,31.36319923400879,0.06620000302791595,3801600
1986-06-23,,,,31.737600326538086,0.06700000166893005,46195200
1986-06-24,,,,31.507200241088867,0.06650000065565109,14572800
1986-06-25,,,,30.988800048828125,0.06549999862909317,15235200
1986-06-26,,,,30.009599685668945,0.06340000033378601,19152000
1986-06-27,,,,29.75040054321289,0.06279999762773514,10396800
1986-06-30,,,,30.758399963378906,0.06499999761581421,62352000
1986-07-01,,,,30.758399963378906,0.06499999761581421,47577600
1986-07-02,,,,30.758399963378906,0.06499999761581421,52617600
1986-07-03,,,,31.24799919128418,0.06599999964237213,14140800
1986-07-07,,,,30.009599685668945,0.06340000033378601,14054400
1986-07-08,,,,29.260799407958984,0.061799999326467514,14256000
1986-07-09,,,,27.993600845336914,0.05909999832510948,46137600
1986-07-10,,,,27.244800567626953,0.057500001043081284,46886400
1986-07-11,,,,27.993600845336914,0.05909999832510948,17395200
1986-07-14,,,,27.619199752807617,0.05829999968409538,28598400
1986-07-15,,,,27.993600845336914,0.05909999832510948,13190400
1986-07-16,,,,29.00160026550293,0.06129999831318855,9360000
1986-07-17,,,,29.491199493408203,0.062300000339746475,6940800
1986-07-18,,,,29.75040054321289,0.06279999762773514,12326400
1986-07-21,,,,29.75040054321289,0.06279999762773514,3513600
1986-07-22,,,,30.758399963378906,0.06499999761581421,10512000
1986-07-23,,,,30.009599685668945,0.06340000033378601,20793600
1986-07-24,,,,30.988800048828125,0.06549999862909317,14140800
1986-07-25,,,,31.24799919128418,0.06599999964237213,20448000
1986-07-28,,,,30.49920082092285,0.06440000236034393,11808000
1986-07-29,,,,29.75040054321289,0.06279999762773514,14054400
1986-07-30,,,,28.742399215698242,0.06069999933242798,26409600
1986-07-31,,,,28.511999130249023,0.06019999831914902,15638400
1986-08-01,,,,28.25279998779297,0.059700001031160355,12902400
1986-08-04,,,,28.25279998779297,0.059700001031160355,12441600
1986-08-05,,,,27.993600845336914,0.05909999832510948,2822400
1986-08-06,,,,27.763200759887695,0.05860000103712082,18316800
1986-08-07,,,,27.503999710083008,0.05810000002384186,3657600
1986-08-08,,,,27.763200759887695,0.05860000103712082,4147200
1986-08-11,,,,28.742399215698242,0.06069999933242798,7948800
1986-08-12,,,,29.491199493408203,0.062300000339746475,9993600
1986-08-13,,,,29.75040054321289,0.06279999762773514,6883200
1986-08-14,,,,30.49920082092285,0.06440000236034393,20131200
1986-08-15,,,,30.61440086364746,0.06469999998807907,6105600
1986-08-18,,,,30.239999771118164,0.06390000134706497,12787200
1986-08-19,,,,30.239999771118164,0.06390000134706497,20390400
1986-08-20,,,,30.009599685668945,0.06340000033378601,20764800
1986-08-21,,,,30.009599685668945,0.06340000033378601,49536000
1986-08-22,,,,29.491199493408203,0.062300000339746475,5760000
1986-08-25,,,,29.491199493408203,0.062300000339746475,2419200
1986-08-26,,,,29.260799407958984,0.061799999326467514,10857600
1986-08-27,,,,29.260799407958984,0.061799999326467514,9532800
1986-08-28,,,,29.260799407958984,0.061799999326467514,3427200
1986-08-29,,,,28.511999130249023,0.06019999831914902,25430400
1986-09-02,,,,27.763200759887695,0.05860000103712082,5212800
1986-09-03,,,,27.014400482177734,0.057100001722574234,18316800
1986-09-04,,,,29.260799407958984,0.061799999326467514,39427200
1986-09-05,,,,30.49920082092285,0.06440000236034393,26352000
1986-09-08,,,,30.239999771118164,0.06390000134706497,9619200
1986-09-09,,,,30.758399963378906,0.06499999761581421,37526400
1986-09-10,,,,30.239999771118164,0.06390000134706497,10886400
1986-09-11,,,,29.00160026550293,0.06129999831318855,35654400
1986-09-12,,,,28.25279998779297,0.059700001031160355,24451200
1986-09-15,,,,28.742399215698242,0.06069999933242798,22492800
1986-09-16,,,,28.742399215698242,0.06069999933242798,5184000
1986-09-17,,,,29.491199493408203,0.062300000339746475,8035200
1986-09-18,,,,29.75040054321289,0.06279999762773514,5356800
1986-09-19,,,,29.75040054321289,0.06279999762773514,2505600
1986-09-22,,,,29.491199493408203,0.062300000339746475,4492800
1986-09-23,,,,30.009599685668945,0.06340000033378601,5961600
1986-09-24,,,,29.63520050048828,0.06260000169277191,4780800
1986-09-25,,,,29.00160026550293,0.06129999831318855,5155200
1986-09-26,,,,29.00160026550293,0.06129999831318855,2332800
1986-09-29,,,,28.25279998779297,0.059700001031160355,6192000
1986-09-30,,,,28.25279998779297,0.059700001031160355,5184000
1986-10-01,,,,27.993600845336914,0.05909999832510948,32428800
1986-10-02,,,,27.993600845336914,0.05909999832510948,22723200
1986-10-03,,,,28.25279998779297,0.059700001031160355,14716800
1986-10-06,,,,30.49920082092285,0.06440000236034393,85334400
1986-10-07,,,,31.13279914855957,0.0658000037074089,59788800
1986-10-08,,,,31.99679946899414,0.06759999692440033,119606400
1986-10-09,,,,33.004798889160156,0.06970000267028809,92563200
1986-10-10,,,,34.50239944458008,0.07289999723434448,76752000
1986-10-13,,,,33.004798889160156,0.06970000267028809,27129600
1986-10-14,,,,33.49440002441406,0.07069999724626541,12873600
1986-10-15,,,,34.992000579833984,0.0738999992609024,63532800
1986-10-16,,,,34.992000579833984,0.0738999992609024,21859200
1986-10-17,,,,36.0,0.07599999755620956,124444800
1986-10-20,,,,36.25920104980469,0.07660000026226044,43545600
1986-10-21,,,,37.75680160522461,0.07970000058412552,112377600
1986-10-22,,,,37.75680160522461,0.07970000058412552,54576000
1986-10-23,,,,37.75680160522461,0.07970000058412552,70444800
1986-10-24,,,,37.49760055541992,0.07919999957084656,101376000
1986-10-27,,,,38.736000061035156,0.08179999887943268,125654400
1986-10-28,,,,39.62879943847656,0.08370000123977661,142646400
1986-10-29,,,,38.50559997558594,0.08129999786615372,53222400
1986-10-30,,,,39.254398345947266,0.08290000259876251,44380800
1986-10-31,,,,38.736000061035156,0.08179999887943268,63734400
1986-11-03,,,,39.51359939575195,0.08349999785423279,42192000
1986-11-04,,,,41.011199951171875,0.08659999817609787,54403200
1986-11-05,,,,43.487998962402344,0.09179999679327011,45100800
1986-11-06,,,,44.49599838256836,0.09399999678134918,72576000
1986-11-07,,,,44.23680114746094,0.0934000015258789,44323200
1986-11-10,,,,42.5088005065918,0.08980000019073486,28684800
1986-11-11,,,,42.739200592041016,0.09030000120401382,11894400
1986-11-12,,,,42.739200592041016,0.09030000120401382,34156800
1986-11-13,,,,42.1343994140625,0.08900000154972076,30211200
1986-11-14,,,,42.5088005065918,0.08980000019073486,18720000
1986-11-17,,,,42.739200592041016,0.09030000120401382,24307200
1986-11-18,,,,40.492801666259766,0.08550000190734863,59673600
1986-11-19,,,,41.99039840698242,0.08869999647140503,48729600
1986-11-20,,,,45.24480056762695,0.09560000151395798,98179200
1986-11-21,,,,46.742401123046875,0.09870000183582306,91065600
