t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
11,explicit,0.491718052559207,0.40640531921883,6.94374157165772,0.188891754941397,9.12275192252526,-0.0178659638898218,1.31161553132996,3.50486589,2.60964339634931,0.0599638331819756,0.147278441422417,11.7300047621695,0.0444884259972795,2.20024666183049,0.0229,0.2085,0.085117,1.102306,0.023095,1.296889,7.020557,6.859787
12,explicit,0.458752307533755,0.375133450146716,6.53733625243889,0.200620132383131,9.32414079741507,-0.0046588385256765,1.31152126439733,4.81638715,2.7301850768902,0.0702132238265709,0.438187755189416,12.0519276201149,0.0679526394912706,2.43413419016483,0.024244,0.225942,0.083362,1.029237,0.022692,1.326318,7.026582,6.856229
13,continuing,0.428068801730395,0.346707549164871,0,-7.66957606816686,9.54226400067845,-7.87328654553562,0,4.81638715,2.86330035368944,0.185853085665223,0,12.4032350724108,-7.68510417791328,0,,,,,0.022462,1.35611,1.23071,1.488641
14,continuing,0.399383921183363,0.320722776340599,0,8.27116153345742e-15,1.68584595490862,-0.0257062035289051,0,4.81638715,3.11743552641149,0.117983010334268,0,4.80649828993685,0.0890599981886302,0,,,,,0.022394,1.386478,1.197379,0.675341
15,continuing,0.372579421667083,0.296879801230612,0,-4.76702011198427e-15,1.73931396599888,-0.0229887591982019,0,4.81638715,3.30813648469042,0.114602601864662,0,5.04139313590575,0.0976711574500042,0,,,,,0.022476,1.41764,1.210692,0.675603
16,continuing,0.347564670151341,0.274974256522804,0,5.05151476204446e-15,1.7984883017309,-0.026575124548905,0,4.81638715,3.5004055860994,0.111087462733512,0,5.29305864981563,0.0903475761992834,0,,,,,0.022691,1.449808,1.222171,0.673704
17,continuing,0.324198357554752,0.254712432999238,0,-1.39818712163731e-15,1.85760906002102,-0.0132571139839335,0,4.81638715,3.69447114496268,0.105614738569415,0,5.54613732331771,0.0983005062514737,0,,,,,0.022976,1.483119,1.243563,0.681385
18,continuing,0.30237717120496,0.235913876586546,0,-8.36830604811212e-15,1.93434914959035,-0.00728136256884016,0,4.81638715,3.88867352200512,0.101000634980545,0,5.81675389946992,0.0999880445372527,0,,,,,0.023312,1.517693,1.269735,0.693502
19,continuing,0.282009765772549,0.218433064073053,0,2.4980018054066e-15,2.02193559687765,1.01247036639052e-05,0,4.81638715,4.08398214137256,0.0948109401161279,0,6.09909113753686,0.101647665533149,0,,,,,0.023638,1.553569,1.301485,0.710846
20,continuing,0.263003914020785,0.202144412566173,0,-7.84095011141517e-16,2.1223210642231,0.00860431422536889,0,4.81638715,4.27882547718127,0.089619378969525,0,6.39351693915099,0.105853295448273,0,,,,,0.023938,1.590758,1.339566,0.734161
21,continuing,0.245203128314759,0.186798091424783,0,4.7947756875999e-15,2.23832720259593,0.0493362074638908,0,4.81638715,4.47423658346926,0.0829223278523159,0,6.70335844099338,0.141463880388017,0,,,,,0.024217,1.629282,1.404093,0.783554
22,continuing,0.22864753823133,0.17254123945531,0,-4.98212582300539e-15,2.4023220643146,0.0124169340249889,0,4.81638715,4.66824122455548,0.0742502855200904,0,7.06022843446862,0.0970020739465314,0,,,,,0.024375,1.668996,1.446821,0.810768
23,continuing,0.21325195195408,0.159300532117469,0,-1.67921232474555e-15,2.53612619527601,0.0152014112306644,0,4.81638715,4.85867978066419,0.0734428515763472,0,7.38320998632322,0.100240252423995,0,,,,,0.024499,1.709886,1.492104,0.84015
24,continuing,0.198958551367146,0.147026158789034,0,3.42781358853017e-15,2.67953335811323,0.0181368864114106,0,4.81638715,5.05276900792276,0.0638683856614009,0,7.71932292392828,0.0949847141805194,0,,,,,0.024461,1.751712,1.540019,0.871766
25,continuing,0.185688245627627,0.135654466718016,0,-2.33146835171283e-15,2.83299570307567,0.0212169058877314,0,4.81638715,5.24126970861453,0.063612499759353,0,8.05979361966797,0.0993011976693179,0,,,,,0.024358,1.794381,1.59064,0.90568
26,continuing,0.173391346301968,0.125143392471146,0,5.50948175970234e-15,2.99649120438369,0.0253361271505623,0,4.81638715,5.43233763845832,0.0507801172032565,0,8.41276193214815,0.0921831550476817,0,,,,,0.024026,1.837492,1.644539,0.942455
27,continuing,0.16199984035084,0.115440664412792,0,7.43849426498855e-15,3.17107129232135,0.0279749317373685,0,4.81638715,5.61234390500701,0.0487503263490403,0,8.76570059291333,0.0944398625014333,0,,,,,0.023568,1.880798,1.700898,0.981262
28,continuing,0.151457606491845,0.106501310023063,0,-1.53488333154428e-14,3.35494675175154,0.031256510464742,0,4.81638715,5.790825390322,0.0415958878835356,0,9.12637476099551,0.0922497794263073,0,,,,,0.022916,1.923899,1.760073,1.022447
29,continuing,0.141708296319876,0.0982792471237973,0,6.36990460378684e-15,3.54836058503642,0.0346059031478188,0,4.81638715,5.96120204988882,0.0357568521167844,0,9.48847201390761,0.0914533762822423,0,,,,,0.02208,1.966379,1.822114,1.066047
30,continuing,0.132704903629739,0.090732990943675,0,5.24580379135387e-15,3.7506673656701,0.0380571808054842,0,4.81638715,6.12297983982993,0.0234496656524188,0,9.85086373259113,0.084290319366799,0,,,,,0.021014,2.007701,1.887096,1.112127
