line_item,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
ECONOMIC FLOWS (real 2026$),,,,,,,,,,,,,,,,,,
Real EBITDA,6809.08727632063,7381.57064698976,8699.17265125212,9722.6160221957,11171.8695639109,12975.3709532982,14802.3250948244,16440.0963388568,18357.1170079961,22344.9142755877,23178.1053755618,23487.3946509229,25720.7551795402,29660.7129418599,29711.0380699831,26639.8475177644,26322.222570455,25343.6615443951
Economic depreciation,2952.61064413917,2987.78109263857,3030.97041417343,3051.60617308974,3062.47354121337,3064.80713863562,3075.78154187057,3070.07109767363,3010.40007443855,2950.4318899202,2853.90227210192,2782.2023372785,2739.63069324979,2598.98755130831,2504.25321655976,2424.37120826662,2383.38397819531,2148.01524425134
Economic OI (pretax),3856.47663218146,4393.7895543512,5668.20223707869,6671.00984910596,8109.39602269757,9910.56381466258,11726.5435529538,13370.0252411832,15346.7169335575,19394.4823856675,20324.2031034599,20705.1923136444,22981.1244862904,27061.7253905516,27206.7848534234,24215.4763094978,23938.8385922597,23195.6463001438
Economic OI-after-tax,2483.61337236782,2890.94216897047,3588.17607135134,4268.87259658079,5092.93587473873,6303.10867556158,7458.38658981102,8502.90821258477,9776.15027429788,12218.8923981359,15527.9960340899,15818.3942341627,17415.1880602088,20458.4479014539,20704.3632734552,18404.6821833181,18264.3762923505,17651.7244648853
NFE after-tax (real),627.740150054639,683.570074665352,499.854669118472,566.028027952525,570.985719863941,640.126731192328,746.410431295392,816.076932067881,846.533478392477,888.738614236995,1052.57038839576,1188.08534290655,1262.43060008312,1166.09271514429,1353.3920061273,1577.65868459392,1843.32604128582,1859.92858580325
Economic NI,1855.87322231318,2207.37209430512,3088.32140223287,3702.84456862827,4521.95015487479,5662.98194436926,6711.97615851563,7686.83128051688,8929.61679590541,11330.1537838989,14475.4256456941,14630.3088912561,16152.7574601257,19292.3551863096,19350.9712673279,16827.0234987242,16421.0502510647,15791.795879082
OCI (real),-120.279816535143,556.345736874931,662.978563077101,427.672495796929,571.108964315303,65.1175064206542,-639.091693844745,-1253.88198677539,-1185.34448841384,-755.373677356665,-1011.96116671947,-956.898651912013,-829.861361036277,-806.159443713588,-789.684065086544,-509.592848330671,-1175.22004516327,-660.671997398968
Comprehensive income,1735.59340577804,2763.71783118005,3751.29996530997,4130.51706442519,5093.05911919009,5728.09945078991,6072.88446467089,6432.9492937415,7744.27230749157,10574.7801065422,13463.4644789747,13673.4102393441,15322.8960990894,18486.195742596,18561.2872022413,16317.4306503935,15245.8302059014,15131.1238816831
