field,value
shares,1482.9
real_noa,16985.3536220826
real_nfo,2032.68102267229
real_cse,14952.6725994103
real_gross_ppe,14901.6017030385
real_net_ppe,7625.49589206074
real_accum_dep,7276.10581097777
book_nfo,2006
real_price,42.2546354164678
