field,value
shares,15004.697
real_noa,138094.947578305
real_nfo,45759.6750977658
real_cse,92335.2724805388
real_gross_ppe,137782.172358019
real_net_ppe,67457.8731365555
real_accum_dep,70324.2992214631
book_nfo,43960
real_price,326.157393047838
