year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
2008,0.2031311277393446,0.7507419446014697,1.997412434428736,0.3046035143845122,0.7649004666548527,1.0470035252643948,0.25364330870472335,1.997412434428736,0.3046035143845122,0.208073470340828,0.147512386650875,0.048687664618086,0.159385805722742,0.124630815843942,0.304603514384512,2026-08-06T03:38Z
2009,0.19816792413202577,0.6537356625335333,1.8716296354866766,0.24246856962125404,0.7785464931767693,0.9455080117625878,0.2692052926636186,1.8716296354866766,0.24246856962125404,0.235718173579855,-0.0902398324393109,-0.0718927612612613,0.307610934841116,0.151457897655796,0.242468569621254,2026-08-06T03:38Z
2010,0.2165067303164629,0.598466591518638,1.818837377825695,0.23567047844606656,0.7868059243523927,1.0254129606099112,0.2683520872911491,1.818837377825695,0.23567047844606656,0.203931403414995,-0.067708477743414,-0.0869768537414966,0.290908257156492,0.126149259891719,0.235670478446067,2026-08-06T03:38Z
2011,0.14873135475934185,0.572225546443279,1.9909600560616678,0.16944639103013318,0.7824609659412669,0.7652448461586083,0.248393049361833,1.9909600560616678,0.1694463910301332,0.199173473846338,-0.105243580211193,-0.0682427418665038,0.267416215712842,0.0804947562825741,0.169446391030133,2026-08-06T03:38Z
2012,0.16144531714863739,0.5539815570224232,1.8718878227871534,0.16741739425539134,0.7878765880217786,0.8087717238139972,0.2533618945614661,1.8718878227871534,0.16741739425539134,0.154589030282572,0.059876705542681,0.0976570572390572,0.0569319730435143,0.0743318255640424,0.167417394255391,2026-08-06T03:38Z
2013,0.19395052726048911,0.5374614683116903,1.7917302472553442,0.18677163653059298,0.893995216857346,0.8161101440101282,0.2658318375588961,1.7917302472553442,0.18677163653059298,0.196918117925186,-0.0409051391075044,-0.132913507094386,0.329831625019572,0.147340961535382,0.186771636530593,2026-08-06T03:38Z
2014,0.21959882148767002,0.5702066616548275,1.868878311732997,0.2340147952746875,0.7938044059718913,0.9728438283578559,0.2843631862883588,1.868878311732997,0.2340147952746875,0.207622378386595,-0.0666666508209326,-0.0826685291129348,0.29029090749953,0.0486057577928605,0.234014795274687,2026-08-06T03:38Z
2015,0.21989610982675456,0.5252490424327829,1.8750667603654252,0.21657062543921293,0.8027193165242759,1.0495926513204659,0.26099551902274737,1.8750667603654252,0.21657062543921293,0.209776173015716,-0.234445378672296,-0.0239319950310559,0.233708168046771,-0.0117168643278436,0.216570625439213,2026-08-06T03:38Z
2016,0.23007372374460983,0.5091071327403547,2.0052827402084694,0.2348831264733449,0.8352269858102308,0.947920157005409,0.2905967450271248,2.0052827402084694,0.2348831264733449,0.182308359365324,0.0743097296458205,0.103512257084329,0.0787961022809953,-0.000858051377025452,0.234883126473345,2026-08-06T03:38Z
2017,0.017004578155657292,0.4860047170111187,2.614744015957447,0.02160904255319149,0.07355853561930628,0.9352278139387205,0.2471811641595814,2.614744015957447,0.02160904255319149,0.0123952214183182,0.582981708915907,0.00172212322346159,0.0106730981948566,-0.174258245637355,0.0216090425531915,2026-08-06T03:38Z
2018,0.18750689498780354,0.5333695097872563,2.5598138974427633,0.2560081670906413,0.8498805489193844,0.8500118063754427,0.2595579853152082,2.5598138974427633,0.2560081670906413,0.206370021871185,0.511351143401304,0.0240912282112033,0.182278793659982,0.0800324005810116,0.256008167090641,2026-08-06T03:38Z
2019,0.1842454819093579,0.5202563907486305,2.6521834171276755,0.25422474819659996,0.8725184672206833,0.8263233190271817,0.2555478375315322,2.6521834171276755,0.25422474819659996,0.21373293014709,0.483109781932853,0.00827919684898398,0.205453733298106,0.0839114435675318,0.2542247481966,2026-08-06T03:38Z
2020,0.17817010558946042,0.47219458643521217,2.763898985429375,0.2325294731186194,0.8919197429835728,0.83601074342472,0.23894458975104135,2.763898985429375,0.2325294731186194,0.227318141705485,0.30236986819259,0.00816226188308141,0.219155879822403,0.083753574553253,0.232529473118619,2026-08-06T03:38Z
2021,0.2651511303022606,0.4325945785581646,2.4589384380530377,0.2820474717317591,1.0886432370424444,0.9157236308074297,0.26597663195326393,2.4589384380530377,0.2820474717317591,0.2126752027893,0.300188999501728,0.00666119282352941,0.206014009965771,0.120798030344124,0.282047471731759,2026-08-06T03:38Z
2022,0.22429053631703963,0.42689109714053947,2.439690641112442,0.233594604447685,0.9267524148974637,0.9212868224432494,0.26269533691711466,2.439690641112442,0.23359460444768504,0.165830174521952,0.368610713571245,0.00690900390763766,0.158921170614315,0.0829130293010454,0.233594604447685,2026-08-06T03:38Z
2023,0.41279254101151963,0.5082359541173802,2.4363567627301017,0.511137930031698,2.333886602044881,0.6892417517045715,0.2566140983337052,2.4363567627301017,0.5111379300316982,0.199022564543164,0.364615772167945,0.0360559012059218,0.162966663337242,0.109171831023141,0.511137930031698,2026-08-06T03:38Z
2024,0.1583634500850024,0.49316506018744727,2.5192894111064486,0.19675479087984332,0.8429316234194283,0.7533974445798908,0.24936670382004256,2.5192894111064486,0.19675479087984332,0.173340526464052,0.425862955680341,0.0170396438994351,0.156300882564617,0.106029364308255,0.196754790879843,2026-08-06T03:38Z
2025,0.2845646704107524,0.472832689122032,2.442975571470617,0.3287059746885117,0.822688069733894,1.2728942022190968,0.27173993821196907,2.442975571470617,0.3287059746885117,0.164881381188876,0.499993767932553,0.0164693643410853,0.148412016847791,0.0851835503985402,0.328705974688512,2026-08-06T03:38Z
