line_item,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
ECONOMIC RESTATEMENT (real 2026$),,,,,,,,,,,,,,,,,,
Real net PP&E (BEA),3714.94552814202,3743.2329196322,3867.13281971835,4156.84235819967,4461.88997426391,5020.10134749357,5647.67878635094,6470.50788012576,7189.26656623325,7766.09172445172,8389.72689461172,8912.01815826522,8912.6973303757,8906.01056220246,9066.12381432117,9014.70711872422,8535.90219894858,7625.49589206074
Non-PP&E op net (nom),4092.1,3267.7,3853,4730,4127,4221,5032,5336,6041,3923,3112,7417,4269,6913,4252,4033,4483,6146
Real non-PP&E op net,6392.16931485012,5022.01923863595,5740.35146862038,6904.06452259205,5936.94381795782,5975.23901307786,7114.84381289106,7450.68405504839,8259.1303973564,5235.56702521236,4079.30459952202,9603.94763360136,5279.69918072111,7916.1651056705,4676.51343279663,4308.57014112704,4666.52919616205,6227.74554603383
Real NOA,10107.1148429921,8765.25215826814,9607.48428833873,11060.9068807917,10398.8337922217,10995.3403605714,12762.522599242,13921.1919351742,15448.3969635896,13001.6587496641,12469.0314941337,18515.9657918666,14192.3965110968,16822.175667873,13742.6372471178,13323.2772598513,13202.4313951106,13853.2414380946
Real NFO,-4128.5656506803,-6999.04453122134,-5773.12793690734,-4921.88278439332,-6584.29654829003,-5335.38873259665,-6594.52137188472,-4750.22997662568,-3249.78529291775,-1915.12584276822,-1552.02334377701,5474.65155654126,-4444.89080710042,-4096.06865080043,-1922.51775177058,-2862.05291546723,-1238.71731952551,-1099.43116131577
Real CSE,14235.6804936724,15764.2966894895,15380.6122252461,15982.789665185,16983.1303405118,16330.7290931681,19357.0439711267,18671.4219117998,18698.1822565074,14916.7845924323,14021.0548379108,13041.3142353253,18637.2873181972,20918.2443186734,15665.1549988884,16185.3301753185,14441.1487146361,14952.6725994103
tie: Real NOA−NFO−CSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
