ticker,fiscal_year,period_end,vendor_musd,primary_source_musd,gap_musd,gap_pct_of_primary,lease_liabilities_musd,operating_lease_musd,finance_lease_musd,explained_by_leases,gap_equals,borrowings_basis,verdict,note,cik,anchor_year,years_agreeing,first_disagreeing_year,vendor_scale_factor
T,,,,,,,,,,,,,UNVERIFIED,"cannot verify: the last agreeing year is fiscal 2011 and the first disagreeing year is fiscal 2019, 8 years later, with no primary-source coverage in between; the break is inferred across a hole in our own data rather than observed, so no claim is made",0000732717,2025,4,2019,1.0
