year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
2004,0.0342545451733989,2.4656950587158764,2.404969855351535,0.20312679091305047,0.6243218487987036,0.9446256239600666,0.05808312168269026,2.404969855351535,0.20312679091305044,,,,,,,2026-08-07T01:46Z
2005,0.03611199043297809,2.3648553105478984,2.4338610413798687,0.20785083812454447,0.6291053921568628,0.9433526011560693,0.060849073194752204,2.4338610413798687,0.20785083812454447,,,,,,,2026-08-07T01:46Z
2006,0.03598514583420111,2.258540962608639,2.5989167027138853,0.2112241635477986,0.6404904476760764,0.9370491102442152,0.05995815457175722,2.5989167027138853,0.2112241635477986,,,,,,,2026-08-07T01:46Z
2007,0.03492901190305464,2.3059930023215363,2.4555080960810747,0.19778149513585505,0.6420286798819064,0.9254037176172123,0.05878961709450738,2.4555080960810747,0.19778149513585505,,,,,,,2026-08-07T01:46Z
2008,0.03417298148919297,2.3057536357743067,2.5308630510153542,0.19941802872709263,0.6391507093957733,0.9182762390670554,0.05822456454911239,2.5308630510153542,0.19941802872709258,,,,,,,2026-08-07T01:46Z
2009,0.03278631751324662,2.473575681182654,2.5033162288427664,0.20301753848510376,0.6351655724349451,0.9165458778055958,0.056318552197380856,2.5033162288427664,0.20301753848510376,0.133761595395923,0.779091120639905,0.0411366772171823,0.0926249181787406,0.145993045414598,0.203017538485104,2026-08-07T01:46Z
2010,0.03512748569538209,2.390572094712547,2.412839757452402,0.20261770484388472,0.6481146577448232,0.9215065411215732,0.05881617800213191,2.412839757452402,0.2026177048438847,0.135993144332509,0.743198350406152,0.0389107547353761,0.097082389597133,0.206695482860813,0.202617704843885,2026-08-07T01:46Z
2011,0.03885039433541386,2.335004953975081,2.635799947477459,0.23910886755565935,0.6962783583991843,0.9215409913084331,0.06054773153426937,2.635799947477459,0.23910886755565933,0.131383657415883,0.981564732560629,0.0327982986705278,0.098585358745355,0.242062560265982,0.239108867555659,2026-08-07T01:46Z
2012,0.03515942567786987,2.3086615720298234,2.711996073757274,0.2201360162658627,0.6451997369718888,0.9185006228530445,0.05932915126010898,2.711996073757274,0.2201360162658627,0.120455001669261,1.03216848242879,0.0302707065169061,0.0901842951523552,0.185405032727602,0.220136016265863,2026-08-07T01:46Z
2013,0.03627219402071051,2.3074321163929987,2.642463115713877,0.22116260310686686,0.6624191411425454,0.925590622182146,0.059159161081487076,2.642463115713877,0.22116260310686683,0.121785101875997,0.934525754135609,0.0300254614566617,0.0917596404193353,0.196930584316262,0.221162603106867,2026-08-07T01:46Z
2014,0.03363888690598664,2.326210860997016,2.6335888663082345,0.20608134180536622,0.6498215444516547,0.9175349806490026,0.05641893452363456,2.6335888663082345,0.20608134180536616,0.103040580686076,0.923417762419044,0.0287924428259152,0.0742481378601607,0.120783187770774,0.206081341805366,2026-08-07T01:46Z
2015,0.03369291940096901,2.3840780340294345,2.5027151878516842,0.2010344742855739,0.6598249929432638,0.9135079382620548,0.055898165555100264,2.5027151878516842,0.2010344742855739,0.105294963563768,0.70285359158492,0.0364407405927188,0.0688542229710489,0.0436617847004084,0.201034474285574,2026-08-07T01:46Z
2016,0.030477257171302344,2.415710914365596,2.4778511657934597,0.1824299158244978,0.6790830945558739,0.8976560879485584,0.04999688880592371,2.4778511657934597,0.1824299158244978,0.0863702503380023,0.67299888048653,0.0399999381898455,0.0463703121481568,-0.058229402623005,0.182429915824498,2026-08-07T01:46Z
2017,0.02807935406989069,2.4437218659625297,2.55565695776241,0.17536440525463376,0.6656096014050836,0.9004129327007556,0.04685174932544101,2.55565695776241,0.1753644052546338,0.0754981052904361,0.630108334827911,0.0392308885508521,0.036267216739584,-0.114795860723722,0.175364405254634,2026-08-07T01:46Z
2018,0.019710478611672393,2.4464018540792676,2.6264880761278557,0.12664860213949067,0.6521192885009588,0.7399814062729363,0.04084597965795464,2.6264880761278557,0.12664860213949064,0.123781298834343,0.642689786418472,0.0377182030522985,0.0860630957820445,0.0268685131075192,0.126648602139491,2026-08-07T01:46Z
2019,0.012966436951429322,2.345721516678447,3.024925513131759,0.09200507614213198,0.5820244328097731,0.5219292253040033,0.04268426628823592,3.024925513131759,0.09200507614213196,0.106040912665324,0.884540743350293,0.0255814416264861,0.0804594710388383,-0.000501277710752869,0.092005076142132,2026-08-07T01:46Z
2020,0.02840080616225542,2.215539440580139,3.167244773600825,0.1992928792403809,0.7397593955060648,0.9780241151302995,0.03925460527822522,3.167244773600825,0.19929287924038083,0.123690294919151,1.36804886366077,0.0281166845571287,0.0955736103620221,0.00365061729757954,0.199292879240381,2026-08-07T01:46Z
2021,0.024161630758059986,2.214494487041379,3.1201235712079085,0.16694470188446092,0.6569733514880374,0.9120099343622494,0.04032542193432543,3.1201235712079085,0.16694470188446092,0.109187357521638,0.676632778875328,0.0296090858935733,0.0795782716280644,0.0151007628016623,0.166944701884461,2026-08-07T01:46Z
2022,0.0238723780191845,2.339108061749571,2.9411552736838313,0.1642343218862984,0.7313329054343175,0.7206846041168761,0.045293441861602016,2.9411552736838313,0.1642343218862984,0.127640759561418,0.605081977926167,0.0290376030936896,0.0986031564677284,0.0837091231341859,0.164234321886298,2026-08-07T01:46Z
2023,0.01910716535059522,2.5108705027992624,3.164656180943715,0.15182633562979334,0.686412787964269,0.8329743489328373,0.03341790871420883,3.164656180943715,0.15182633562979334,0.0835029398639047,0.722186429178915,0.0247318553389727,0.058771084524932,-0.0217816680489541,0.151826335629793,2026-08-07T01:46Z
2024,0.023932111861137896,2.5678588266989966,2.786752934162149,0.1712579081604487,0.7099505675576712,0.8088257070931438,0.0416771456123433,2.786752934162149,0.17125790816044875,0.127538750569736,0.554104919426928,0.0395050212155963,0.08803372935414,0.0524952430075402,0.171257908160449,2026-08-07T01:46Z
2025,0.028541010448100913,2.610908547175671,2.86577741641304,0.2135519101666795,0.7387585997187275,0.8964495025214665,0.04309639713062696,2.86577741641304,0.2135519101666795,0.136417181852915,0.610038009526879,0.0361883681695408,0.100228813683374,0.0538600498148428,0.21355191016668,2026-08-07T01:46Z
2026,0.03069845182658102,2.5052447061137886,2.857624702611,0.21977172570946726,0.742916284909566,0.9880637049455155,0.041820733829433104,2.857624702611,0.21977172570946726,0.161280967685812,0.840266996611597,0.0336118843018544,0.127669083383958,0.0980495521395237,0.219771725709467,2026-08-07T01:46Z
