year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
1986,0.19898734177215188,1.1570005858230814,1.225412778176597,0.2821249102656137,0.5954545454545455,1.083743842364532,0.3083544303797468,1.225412778176597,0.2821249102656137,,,,,,,2026-08-20T20:08Z
1987,0.20779994217982078,1.201876302988186,1.203680468423254,0.30061898787118363,0.5920757825370675,0.9566587864460205,0.36686903729401565,1.203680468423254,0.30061898787118363,,,,,,,2026-08-20T20:08Z
1988,0.2097291807718348,1.1983772819472616,1.3129161118508654,0.3299813581890812,0.674512792596625,0.9802561366061899,0.31719702098849023,1.3129161118508654,0.3299813581890813,,,,,,,2026-08-20T20:08Z
1989,0.21224393279402615,1.1150430197058008,1.2826628693485227,0.3035564257742969,0.6799760765550239,1.0355078447563997,0.3014312383322962,1.2826628693485227,0.30355642577429687,,,,,,,2026-08-20T20:08Z
1990,0.2359185398005746,1.0706595494435902,1.2032440670585673,0.3039255388634879,0.679946419873356,1.0442522889114956,0.3322629711002197,1.2032440670585673,0.303925538863488,,,,,,,2026-08-20T20:08Z
1991,0.2510269068026473,1.1211531443863276,1.21720461948475,0.342569588392064,0.6900432448553534,1.0320098491843646,0.3525008137137897,1.21720461948475,0.34256958839206403,,,,,,,2026-08-20T20:08Z
1992,0.25666437089933664,1.045001704610023,1.2037847697218422,0.32287277701778383,0.6799769518870642,1.0454819277108434,0.36103962011092183,1.2037847697218422,0.32287277701778383,,,,,,,2026-08-20T20:08Z
1993,0.25393018918198773,0.9863337713534822,1.1736582356570018,0.2939543491671807,0.6802284082798001,1.0565610859728507,0.3533173461231015,1.1736582356570018,0.2939543491671807,,,,,,,2026-08-20T20:08Z
1994,0.24650462465046247,0.866865560320716,1.2051685393258427,0.2575280898876405,0.6655052264808362,0.9976825028968713,0.37126263712626373,1.2051685393258427,0.2575280898876404,,,,,,,2026-08-20T20:08Z
1995,0.24473639885464038,0.8234396671289875,1.3519594974685918,0.27245452840802553,0.6705122288878634,1.063297350343474,0.3432710122957723,1.3519594974685918,0.27245452840802553,,,,,,,2026-08-20T20:08Z
1996,0.25314265943951103,0.859110274447637,1.4610596409959467,0.3177475390851187,0.6496004735128736,1.0977907732293697,0.3549763579748587,1.4610596409959467,0.31774753908511866,,,,,,,2026-08-20T20:08Z
1997,0.28811997319034854,0.8296378675192883,1.3349726268906004,0.31910550245894037,0.6471584493789989,1.0909464175733936,0.408093163538874,1.3349726268906004,0.31910550245894037,,,,,,,2026-08-20T20:08Z
1998,0.2923601100773162,0.6826497293912421,1.3446201960666386,0.2683586936909846,0.6269495573977799,1.060655737704918,0.43965404272048225,1.3446201960666386,0.2683586936909845,,,,,,,2026-08-20T20:08Z
1999,0.39281916240441583,0.5112491909385113,1.3582178774878684,0.2727688304381461,0.6523421074762425,1.1840087623220152,0.5085835823163012,1.3582178774878684,0.2727688304381461,,,,,,,2026-08-20T20:08Z
2000,0.40982749607945634,0.44019175455417064,1.2606362405724232,0.22742216205762908,0.6590542907180386,1.2970198073777939,0.47943892664227217,1.2606362405724232,0.22742216205762908,,,,,,,2026-08-20T20:08Z
2001,0.29040164452877926,0.4299847016828149,1.2440525280720676,0.1553426801158832,0.6373969631236442,0.9833617747440273,0.463314358001265,1.2440525280720676,0.1553426801158832,,,,,,,2026-08-20T20:08Z
2002,0.2760091662259827,0.4193152588475298,1.296397087006516,0.15003832886163282,0.6800138973334492,0.9666666666666667,0.41988365943945005,1.296397087006516,0.15003832886163285,,,,,,,2026-08-20T20:08Z
2003,0.23397645011961352,0.3938114814271032,1.3394296951819076,0.1234185512946575,0.6812918400578976,1.1580932425353587,0.29654829589585857,1.3394296951819076,0.12341855129465747,,,,,,,2026-08-20T20:08Z
