line_item,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ECONOMIC FLOWS (real 2026$),,,,,,,,,,,,,,,,,,
Real EBITDA,13146.3512259467,12857.443764945,12929.6593489746,15156.1369037828,15733.385092816,14713.6082796396,13742.6250506894,12340.6909377808,12087.8133179449,12325.1217566906,13663.4553158614,15010.3203628299,13638.719215953,14544.2169981917,13934.878225214,13720.485671246,11823.1950785651,15418.3873418587
Economic depreciation,1276.97312204725,1354.21178725298,1428.28940563852,1568.06339648489,1690.87186199269,1794.83439292435,1883.71969526993,1974.36928186588,2062.51145885777,2095.87806832402,2144.75048598703,2222.58466765946,2237.09974351321,2265.1810699112,2300.03541927183,2344.84597999354,2367.19338607914,2375.84416872299
Economic OI (pretax),11869.3781038994,11503.231977692,11501.3699433361,13588.0735072979,14042.5132308233,12918.7738867152,11858.9053554194,10366.321655915,10025.3018590871,10229.2436883666,11518.7048298743,12787.7356951704,11401.6194724397,12279.0359282805,11634.8428059422,11375.6396912525,9456.00169248593,13042.5431731357
Economic OI-after-tax,9251.10711568632,8838.31755167945,9550.49076070331,10201.2564727758,10751.7482323099,9649.30686637106,8999.67710376458,7887.58857458327,8016.62000293286,1674.07751315471,9007.62529638182,10602.286555448,9023.31584964093,9624.18235308613,9472.78635473017,9345.28221220413,7635.37416445638,10652.6024450766
NFE after-tax (real),533.523654624766,428.083013544167,938.597787819546,468.793920820142,445.855088291519,500.599549482995,522.350757024331,928.181077496112,823.976276880158,217.161175084971,998.251938610234,1032.98781119466,1482.61229699201,1558.4564320636,827.19556519726,1387.83146230986,1439.68325438176,1413.8104394254
Economic NI,8717.58346106156,8410.23453813529,8611.89297288376,9732.46255195568,10305.8931440184,9148.70731688807,8477.32634674025,6959.40749708716,7192.6437260527,1456.91633806974,8009.37335777159,9569.29874425331,7540.70355264891,8065.72592102253,8645.59078953291,7957.45074989427,6195.69091007462,9238.7920056512
OCI (real),-4162.12919466984,-1182.491183339,-2228.45668085262,-4027.03608089304,-4940.85801458226,-4937.1434900003,-8177.90944765477,-14385.2187902134,-15645.598732537,-14088.7831062337,-17101.3397555624,-17694.9012817955,-18906.1937977907,-17722.6725836808,-17056.4558439118,-15700.1950266162,-17993.8623573029,-14709.5079346344
Comprehensive income,4555.45426639172,7227.74335479628,6383.43629203114,5705.42647106264,5365.03512943616,4211.56382688777,299.416899085477,-7425.8112931262,-8452.95500648427,-12631.8667681639,-9091.96639779078,-8125.60253754222,-11365.4902451418,-9656.94666265832,-8410.86505437886,-7742.7442767219,-11798.1714472283,-5470.71592898319
