t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
1,explicit,0.923677912013046,0.930701197538512,13.3273420838687,0.326618802348463,17.9563396135658,0.326618802348463,4.35296050992146,4.35296051,0,-0.963529050448975,-19.0822500281075,18.0519897733232,-0.732560407857928,-8.7734603894677,0.722101,13.202143,0.074459,0.111719,0.020811,1.020811,17.910229,4.977235
2,explicit,0.844903509640725,0.85963858029698,12.3966408863302,-0.752840682238748,19.4796835380932,-0.455851465651183,-9.33269558233357,-4.97973507,-0.983509753660316,-0.16509716714348,-3.1535214585834,18.6357085531343,-0.760483401496099,-11.7122554085583,0.722101,13.737128,0.082666,0.056118,0.020737,1.04198,18.257395,5.073712
3,explicit,0.766240154122611,0.788160406464804,11.5370023060332,-0.744369817832326,20.3878550554568,-0.502539278021821,-8.58779630487305,-13.56753138,-1.17428841559089,-0.259624692053675,-4.23085292464664,19.3780221535228,-0.926619483732392,-11.6844987745135,0.722101,14.359206,0.09069,0.062712,0.022359,1.065277,18.666803,5.187486
4,explicit,0.69004522295266,0.718310403905144,10.7488418995684,-0.856026265067184,21.4089073308829,-0.55382344248401,-9.20129098508518,-22.76882236,-1.46693769908316,-0.267827732011485,-4.05539454434005,20.1311968735931,-1.01087841628885,-12.1113458609752,0.722101,15.059477,0.097242,0.067536,0.023031,1.089811,19.136414,5.31799
5,explicit,0.617201402261269,0.650864628980578,10.0305314956632,-1.02643145764353,22.5527181678858,-0.627161613054355,-10.2956530640329,-33.06447543,-1.77580207714529,-0.291196372786369,-4.24673637096592,20.9937406854751,-1.13518258057524,-13.1669848653175,0.722101,15.832466,0.103625,0.071083,0.023655,1.115591,19.653751,5.461758
6,explicit,0.555943206798937,0.592579874252865,9.37966686668266,0.609497864064841,23.6320953023116,-0.518191968702286,5.71688692088284,-27.34758851,-2.11764469535066,-0.34985216938837,-4.69131430629499,21.7017523443057,-1.05534587543539,0.968732054245983,0.722101,16.690573,0.098358,0.075058,0.024502,1.142926,20.223446,5.620076
7,explicit,0.500530184756612,0.539020913419222,8.7870869924298,-0.382884106020324,24.9298272945449,-0.514143509509836,-3.3644359476193,-30.71202445,-2.52799663243593,-0.368485528493587,-4.45308783926786,22.5911890996277,-1.07198747552212,-6.6254336694902,0.722101,17.63059,0.099363,0.077995,0.024519,1.170949,20.851192,5.794525
8,explicit,0.451261255188507,0.490562291144016,8.24806607901058,-0.188517242558804,26.3213680919106,-0.502949497631725,-1.55490267365788,-32.26692713,-2.9665359559706,-0.403700997590593,-4.44664230278165,23.5381674911506,-1.08998585043295,-4.87111257697443,0.722101,18.643506,0.098782,0.079563,0.024186,1.199269,21.528455,5.982736
9,explicit,0.407261377486681,0.446628194850604,7.75750378786656,-0.273102799355895,27.8220957889243,-0.506178256154826,-2.11859600048032,-34.38552313,-3.44997070458245,-0.41473597224597,-4.43975819235632,24.5524084416666,-1.1011975857255,-5.19865316056624,0.722101,19.724851,0.098368,0.080323,0.023658,1.227642,22.250719,6.183453
10,explicit,0.368027608145152,0.406917010979426,7.31087559301596,-0.260164935409384,29.4156954381001,-0.534100011696218,-1.90203347644303,-36.2875566,-3.95371087227574,-0.415199973187294,-4.43278556780943,25.639806673819,-1.12712209287812,-4.87759370502477,0.722101,20.855429,0.09759,0.079376,0.02303,1.255915,22.996465,6.390695
11,explicit,0.333753247085007,0.371633419014802,6.90395858203653,0.307531738269707,31.0436357813045,-0.501206917951407,2.12318638367575,-34.16437022,-4.46797180146342,-0.457435120801884,-4.76620941017529,26.7373309122747,-1.12030897118693,-1.42618328401567,0.722101,22.054718,0.094942,0.079636,0.022674,1.284391,23.779692,6.608353
12,explicit,0.303271126872072,0.339847340095014,6.53232516302173,0.0161396564560056,32.794036728168,-0.49158578800791,0.105429483990091,-34.05894074,-5.03497882594732,-0.468131822415988,-4.79904112166698,27.9130143064111,-1.11367401461435,-3.0230653287302,0.722101,23.325632,0.09353,0.079803,0.022246,1.312964,24.60269,6.837063
13,continuing,0.276111617685661,0.311175958619537,0,-10.9414819066426,34.6493826855088,-11.5370698986967,0,-34.05894074,-5.62432978134332,-0.366849352005641,0,29.1702650525781,-12.0491313991149,0,,,,,0.022027,1.341885,17.223761,4.786466
14,continuing,0.251877379675069,0.285294989630878,0,6.12843109593086e-14,24.7673362975286,-0.453265106427264,0,-34.05894074,-6.1227177923824,-0.38127911685464,0,18.7363754029514,-0.926301121087157,0,,,,,0.021955,1.371347,17.730065,4.927167
15,continuing,0.230197669819266,0.26189504250808,0,3.44169137633799e-15,26.0320640465005,-0.547496401249674,0,-34.05894074,-6.64769125099251,-0.392261986337399,0,19.4691758880798,-1.02456148015886,0,,,,,0.022093,1.401644,18.181906,5.052733
16,continuing,0.210840336720055,0.240782892130523,0,-7.82707232360735e-14,27.256508768747,-0.757942639027718,0,-34.05894074,-7.19740230766811,-0.394156069535533,0,20.1350922255938,-1.22808447307813,0,,,,,0.022365,1.432992,18.491771,5.138845
17,continuing,0.193415127892356,0.221619611667774,0,3.48610029732299e-14,28.3205797511587,-0.668156276944568,0,-34.05894074,-7.76419041470125,-0.396379252477121,0,20.6257147119717,-1.13386090493596,0,,,,,0.02274,1.465579,18.867923,5.243377
18,continuing,0.177701000634496,0.204209060067551,0,6.19504447740837e-14,29.5329189152466,-0.741004482955425,0,-34.05894074,-8.34966709077852,-0.39550017106326,0,21.2465835982852,-1.1998364278358,0,,,,,0.023172,1.499539,19.200509,5.335802
19,continuing,0.163506891749696,0.188376791175401,0,2.29816166097407e-14,30.7284181665931,-0.810078456049354,0,-34.05894074,-8.95188862025295,-0.39493163691551,0,21.8340097493266,-1.26249029595137,0,,,,,0.023638,1.534986,19.490956,5.416517
20,continuing,0.150673798033497,0.173975228255342,0,-8.78186412478499e-14,31.90684159785,-0.874172949494859,0,-34.05894074,-9.57180511464517,-0.388723915684972,0,22.3867130010941,-1.31457338306913,0,,,,,0.024071,1.571934,19.741713,5.486202
21,continuing,0.139197190245685,0.161010924618533,0,1.09912079437891e-13,33.0441992409252,-1.19992211471596,0,-34.05894074,-10.1998668099132,-0.298406429613937,0,22.8875901750881,-1.541586288406,0,,,,,0.024029,1.609705,19.782674,5.497585
22,continuing,0.128578327204057,0.149014613685022,0,-1.09245945623115e-13,33.9102398115727,-0.155564051959281,0,-34.05894074,-10.7530751560994,-0.349893611900656,0,23.2050505472329,-0.553343555619648,0,,,,,0.024271,1.648774,20.472587,5.689312
