year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
1996,0.047283845278725825,2.1036714713081315,1.4743975299731344,0.14665784514214683,0.6119802560026771,1.013051953555386,0.07626822835867206,1.4743975299731344,0.14665784514214683,,,,,,,2026-08-02T16:53Z
1997,0.047999795244554784,2.0912146611430464,1.568662681354111,0.15745902740462117,0.610998892291653,1.0057011795543906,0.07811420234956873,1.568662681354111,0.15745902740462117,,,,,,,2026-08-02T16:53Z
1998,0.04802119556217917,2.1512156024579214,1.5819949281487744,0.16342631727247112,0.6111696522655427,0.949,0.08279516476237787,1.5819949281487744,0.1634263172724711,,,,,,,2026-08-02T16:53Z
1999,0.05341010622456071,2.2442629038247306,1.5406178489702518,0.18466819221967962,0.6081386586284853,0.997369409996242,0.08805718256725902,1.5406178489702518,0.18466819221967962,,,,,,,2026-08-02T16:53Z
2000,0.06036322006556694,2.2501024530179734,1.3840855684304352,0.18799124868325096,0.6098843322818086,1.0023715415019763,0.09874069834001145,1.3840855684304352,0.18799124868325096,,,,,,,2026-08-02T16:53Z
2001,0.05643010188464734,2.138788870703764,1.425286590242602,0.17202079445481203,0.6120464785392459,1.0062037699832975,0.09163059163059163,1.425286590242602,0.172020794454812,,,,,,,2026-08-02T16:53Z
2002,0.056840886598323155,2.0289838599681747,1.4596836633115806,0.16834420971131514,0.6140810974379665,1.0050689375506894,0.09209568091423449,1.4596836633115806,0.16834420971131514,,,,,,,2026-08-02T16:53Z
2003,0.06290452727179083,1.9408550198260637,1.5155539844460155,0.18503181496818502,0.6239782016348774,1.007204116638079,0.10009099181073704,1.5155539844460155,0.18503181496818502,,,,,,,2026-08-02T16:53Z
2004,0.06640335719575413,1.8821616284809943,1.5368857946177534,0.19208283125808898,0.628963904720152,0.9995617879053462,0.10562206862503086,1.5368857946177534,0.19208283125808903,,,,,,,2026-08-02T16:53Z
2005,0.06841874846088598,1.878685069524764,1.6105223942379336,0.20701216988161272,0.6320778564206269,0.9982336613676508,0.10843571291761293,1.6105223942379336,0.20701216988161272,,,,,,,2026-08-02T16:53Z
2006,0.07162223503576204,1.8356266186240289,1.6501913857817088,0.2169534356534988,0.6289592760180995,0.9913489266260814,0.11486793193556698,1.6501913857817088,0.2169534356534988,,,,,,,2026-08-02T16:53Z
2007,0.07290374832325175,1.512006582094407,2.088014382740711,0.2301638034358769,0.6776052693483886,0.9589442815249267,0.11219660347751259,2.088014382740711,0.2301638034358769,,,,,,,2026-08-02T16:53Z
2008,0.05442862868298233,1.7450816713293025,2.502201648413684,0.2376651236310263,0.6359516616314199,0.9141121237227285,0.0936275840670209,2.502201648413684,0.2376651236310263,,,,,,,2026-08-02T16:53Z
2009,0.032431825833239815,1.7318044893596347,2.3155763064634076,0.1300556899364347,0.6440111420612813,0.8235833906859371,0.0611463359892268,2.3155763064634076,0.13005568993643468,0.061613569722371,0.79885762165354,0.0368377361811348,0.0247758335412362,0.0757672828113494,0.130055689936435,2026-08-02T16:53Z
2010,0.04021095261121857,1.618905496978741,2.1078224101479917,0.13721445882534936,0.6682571572074335,0.8290651676035811,0.0725791827852998,2.1078224101479917,0.13721445882534936,0.077095393572846,0.544360846855545,0.0538802708661417,0.0232151227067042,0.113604224026743,0.137214458825349,2026-08-02T16:53Z
2011,0.04909040104710502,1.6946292834890966,2.124252210281116,0.17671660754936735,0.6330362222643656,0.9030655934235314,0.08587143550450756,2.124252210281116,0.17671660754936735,0.098299207886381,0.607352518410524,0.0375625929243171,0.0607366149620639,0.165446574070133,0.176716607549367,2026-08-02T16:53Z
2012,0.05516016762554159,1.7373759810454612,2.263828360710694,0.21695161470555369,0.6399143045484509,0.9109743281789521,0.09462319767028908,2.263828360710694,0.21695161470555366,0.128234517518451,0.618536900475555,0.0458323938068786,0.0824021237115726,0.200622880722287,0.216951614705554,2026-08-02T16:53Z
2013,0.06066564999866228,1.8195404537046052,2.311076109579794,0.2551049108398492,0.6280293588145687,0.9298223023435488,0.10388741739572464,2.311076109579794,0.2551049108398492,0.163990655648489,0.59430230761676,0.0506074624505929,0.113383193197896,0.261457172512659,0.255104910839849,2026-08-02T16:53Z
2014,0.06832715830076638,1.9451108149464436,3.2357450886439865,0.4300431241015812,0.6359985827329633,0.9237399083569714,0.11630208597675482,3.2357450886439865,0.4300431241015812,0.210097856071951,1.60498757015569,0.0353415622508793,0.174756293821072,0.496349713517297,0.430043124101581,2026-08-02T16:53Z
2015,0.07628402423776089,2.08221098482952,4.285131945934348,0.6806479296288349,0.6360264635124299,0.9529085872576177,0.12586563431759162,4.285131945934348,0.680647929628835,0.26018320905087,3.47383385185539,0.034115392270906,0.226067816779964,0.944033555736269,0.680647929628835,2026-08-02T16:53Z
2016,0.07918074085789492,2.080401419539825,6.736700443318556,1.1097213426219128,0.6359676980310317,0.9360455240360116,0.13301099199042013,6.736700443318556,1.1097213426219128,0.256876288673289,17.2671820873134,0.0264770586210021,0.230399230052287,3.53276956254588,1.10972134262191,2026-08-02T16:53Z
2017,0.08411649664358581,2.2016245403342176,9.915993537964459,1.8363720286175857,0.6370186534304699,0.9302897147538541,0.1419419631058724,9.915993537964459,1.8363720286175857,0.350280027512774,-23.1920293685414,0.02939668936049,0.320883338152284,-6.13702018334943,1.83637202861759,2026-08-02T16:53Z
2018,0.08552683738999445,2.266028880055694,30.625171939477305,5.9353507565337,0.6300189808731201,0.9330427082623799,0.1454947276619361,30.625171939477305,5.9353507565337,0.469398212674664,-5.67942045908121,0.0284184732215252,0.440979739453139,-1.89793058514244,5.9353507565337,2026-08-02T16:53Z
2019,0.10277903570141309,2.4589914324023363,-23.430777422790204,-5.921725239616614,0.7640148392415499,0.9372826786864134,0.14352651959742335,-23.430777422790204,-5.921725239616614,0.592857000318368,-3.63648532014469,0.0292801839629522,0.563576816355416,-1.35421284789687,-5.92172523961661,2026-08-02T16:53Z
2020,0.10199138126559311,2.1513193848075574,-16.44287548138639,-3.6078305519897307,0.763982330954808,0.9288013633781481,0.1437332728509866,-16.44287548138639,-3.6078305519897307,0.582568626789423,-2.45208242259705,0.0260340024401317,0.556534624349291,-0.730684613967551,-3.60783055198973,2026-08-02T16:53Z
2021,0.09738853985315267,1.8717501877275755,21.394665050015156,3.899969687784177,0.7578042172222876,0.9288762446657184,0.13835440163500112,21.394665050015156,3.8999696877841767,0.53717985333627,-3.76868036513379,0.0287320063050638,0.508447847031207,-1.30781833387946,3.89996968778418,2026-08-02T16:53Z
2022,0.1087147799969568,2.103024653570037,-42.37971698113208,-9.689268867924529,0.755992087224548,0.9434461805555555,0.15242430056166767,-42.37971698113208,-9.689268867924527,0.584338099153446,-3.26366975577959,0.023182653189455,0.561155445963991,-1.1947812717015,-9.68926886792453,2026-08-02T16:53Z
2023,0.10867010158637383,2.059035908169272,48.9404609475032,10.95070422535211,0.7610001334697691,0.9350222555014768,0.15272262917479337,48.9404609475032,10.950704225352112,0.501628316423582,-4.6661634639302,0.0258478164975739,0.475780499926008,-1.64806705179547,10.9507042253521,2026-08-02T16:53Z
2024,0.09918844035134834,1.994890892460473,73.30459770114942,14.50478927203065,0.7600381449508131,0.9186223431232422,0.1420655142825328,73.30459770114942,14.504789272030651,0.455518823424864,-4.48951501717461,0.0304592090835963,0.425059614341267,-1.40862260444153,14.5047892720307,2026-08-02T16:53Z
2025,0.09281943904610254,1.65954701983999,14.475753012048193,2.229819277108434,0.7629599093064001,0.9015144476447087,0.13494740273581002,14.475753012048193,2.2298192771084335,0.313158480393529,-12.6353853343358,0.0292066790915538,0.283951801301976,-3.03940048805471,2.22981927710843,2026-08-02T16:53Z
2026,0.08595908503002739,1.5669917693515392,8.202216498868337,1.1048154218371966,0.760993441565423,0.8904739109621829,0.12684976591390731,8.202216498868337,1.1048154218371964,0.281387726808759,-28.3271910515961,0.0286974111724332,0.252690315636326,-6.58785989962083,1.1048154218372,2026-08-02T16:53Z
