line_item,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ECONOMIC FLOWS (real 2026$),,,,,,,,,,,,,,,,,,
Real EBITDA,9471.41217261255,6281.10574399754,5156.18769949004,13372.7990610788,14416.7960443217,11026.5748399919,9460.44120454853,10670.8517996599,7678.28178761453,15632.3285819191,17950.134205737,15176.7958397384,11877.7149309728,20298.829387017,25411.1991696708,7428.30943676116,26409.0884921052,30524.493006526
Economic depreciation,2562.82128668105,2396.51565346872,2240.71696153141,2087.286200154,2007.74690642657,1937.09875466067,1991.01453236396,1963.45335628584,2040.08150321123,2148.26734329213,2312.53504498788,2559.00045087011,2921.77093783991,3245.39606619007,3504.6582324933,3741.3512930502,3822.12886210194,4109.61938467435
Economic OI (pretax),6908.5908859315,3884.59009052882,2915.47073795863,11285.5128609248,12409.0491378951,9089.47608533126,7469.42667218457,8707.3984433741,5638.20028440329,13484.0612386269,15637.5991607491,12617.7953888683,8955.94399313289,17053.4333208269,21906.5409371775,3686.95814371096,22586.9596300033,26414.8736218517
Economic OI-after-tax,5467.18367149553,3273.38635537546,1642.45509845325,9809.57527591881,8889.1579459374,7369.00662135096,5097.01464359899,7155.01168110258,4738.34687803767,4866.85212189619,11064.5509318135,9809.10932416417,6843.3067671256,15149.5348306722,19311.1644126362,441.02259900865,19358.3303838828,22845.2330780363
NFE after-tax (real),312.045224821312,609.309345731095,652.800665191946,972.56153262324,751.193584653885,938.662909051816,715.513510442772,784.435759298818,818.516525633461,382.242436761929,733.321575813068,915.106101286646,830.097652319353,887.581199271432,973.110305417683,251.548575309017,1166.93279515762,1224.54457903359
Economic NI,5155.13844667422,2664.07700964437,989.654433261307,8837.01374329557,8137.96436128351,6430.34371229914,4381.50113315622,6370.57592180376,3919.83035240421,4484.60968513426,10331.2293560004,8894.00322287752,6013.20911480624,14261.9536314008,18338.0541072185,189.474023699634,18191.3975887252,21620.6884990027
OCI (real),-3975.19138005509,-4322.26301756807,-4942.56323146348,-4666.17721248872,-6834.00213420211,-3160.51988564413,-6119.63000557583,-5864.93881873452,-7297.09049319395,-6712.85056298956,-7400.25978965142,-8117.97345271203,-8590.07531364587,-5477.57968409787,-5459.89805060566,-5676.26665725857,-5282.88602724354,-4462.50516706374
Comprehensive income,1179.94706661913,-1658.1860079237,-3952.90879820217,4170.83653080685,1303.9622270814,3269.82382665501,-1738.12887241961,505.637103069237,-3377.26014078974,-2228.2408778553,2930.96956634897,776.029770165488,-2576.86619883962,8784.37394730293,12878.1560566129,-5486.79263355893,12908.5115614817,17158.1833319389
