field,value
shares,2429.4
real_noa,128990.163208686
real_nfo,50489.70156829
real_cse,78500.461640396
real_gross_ppe,30691.6795123443
real_net_ppe,17735.651953588
real_accum_dep,12956.0275587562
book_nfo,41547
real_price,270.435932447669
