table,period,n_years,E,E_prev,D_prev,r_nom,nominal_growth_pct,normal_growth_pct,aeg,aeg_pct_prior,rore,rore_minus_r,cum_aeg,data_as_of
single_year,1986,,154.0,61.2,0.0,0.12869999999999998,1.5163398692810457,0.12870000000000004,84.92356,1.3876398692810457,1.5163398692810457,1.3876398692810457,,2026-08-02T10:23Z
single_year,1987,,217.5,154.0,0.0,0.1449,0.41233766233766245,0.14490000000000003,41.18539999999999,0.26743766233766225,0.41233766233766234,0.2674376623376623,,2026-08-02T10:23Z
single_year,1988,,400.3,217.5,0.0,0.139,0.8404597701149426,0.139,152.5675,0.7014597701149425,0.8404597701149426,0.7014597701149425,,2026-08-02T10:23Z
single_year,1989,,454.0,400.3,0.0,0.1664,0.13414938795903075,0.16639999999999988,-12.909919999999943,-0.03225061204096913,0.1341493879590307,-0.032250612040969295,,2026-08-02T10:23Z
single_year,1990,,474.9,454.0,50.3,0.1354,0.046035242290748846,0.12039863436123355,-33.76098000000002,-0.07436339207048462,0.05177111716621248,-0.08362888283378751,,2026-08-02T10:23Z
single_year,1991,,309.8,474.9,53.8,0.1258,-0.34765213729206146,0.11154849441987769,-218.0743799999999,-0.4592006317119392,-0.39206839230586554,-0.5178683923058656,,2026-08-02T10:23Z
single_year,1992,,530.373,309.8,56.5,0.12390000000000001,0.7119851517107811,0.10130364751452525,189.1891300000001,0.6106815041962559,0.870797473351757,0.7468974733517569,,2026-08-02T10:23Z
single_year,1993,,87.0,530.373,57.2,0.1369,-0.83596450045534,0.1221355229244323,-508.1503837,-0.9581000233797723,-0.9370209204667215,-1.0739209204667215,,2026-08-02T10:23Z
single_year,1994,,310.0,87.0,55.6,0.1286,2.5632183908045976,0.04641425287356338,218.96196000000003,2.516804137931035,7.101910828025478,6.973310828025478,,2026-08-02T10:23Z
single_year,1995,,424.0,310.0,56.572,0.1255,0.3677419354838709,0.10259746451612894,82.19478600000002,0.265144470967742,0.4498319049197405,0.3243319049197405,,2026-08-02T10:23Z
single_year,1996,,-816.0,424.0,58.0,0.1278,-2.9245283018867925,0.11031792452830191,-1286.7748,-3.034846226415094,-3.387978142076503,-3.515778142076503,,2026-08-02T10:23Z
single_year,1997,,-1045.0,-816.0,14.0,0.16,0.2806372549019607,0.16274509803921555,-96.20000000000005,0.11789215686274515,0.27590361445783135,0.11590361445783134,,2026-08-02T10:23Z
single_year,1998,,309.0,-1045.0,0.0,0.15869999999999998,-1.2956937799043062,0.15870000000000006,1519.8415,-1.4543937799043063,-1.2956937799043062,-1.4543937799043063,,2026-08-02T10:23Z
single_year,1999,,601.0,309.0,0.0,0.1617,0.9449838187702266,0.16169999999999995,242.0347,0.7832838187702265,0.9449838187702265,0.7832838187702265,,2026-08-02T10:23Z
single_year,2000,,786.0,601.0,0.0,0.1623,0.3078202995008319,0.1623000000000001,87.45769999999993,0.14552029950083184,0.30782029950083195,0.14552029950083195,,2026-08-02T10:23Z
single_year,2001,,-25.0,786.0,0.0,0.1412,-1.0318066157760815,0.1412,-921.9832,-1.1730066157760815,-1.0318066157760815,-1.1730066157760815,,2026-08-02T10:23Z
single_year,2002,,65.0,-25.0,0.0,0.1247,-3.6,0.12470000000000003,93.1175,-3.7247000000000003,-3.6,-3.7247,,2026-08-02T10:23Z
single_year,2003,,68.0,65.0,0.0,0.126,0.04615384615384621,0.1259999999999999,-5.189999999999998,-0.07984615384615382,0.046153846153846156,-0.07984615384615384,,2026-08-02T10:23Z
single_year,2004,,276.0,68.0,0.0,0.1441,3.0588235294117645,0.1440999999999999,198.2012,2.9147235294117646,3.0588235294117645,2.9147235294117646,,2026-08-02T10:23Z
single_year,2005,,1335.0,276.0,0.0,0.1252,3.836956521739131,0.12519999999999998,1024.4448,3.7117565217391304,3.8369565217391304,3.7117565217391304,,2026-08-02T10:23Z
single_year,2006,,1989.0,1335.0,0.0,0.11810000000000001,0.4898876404494381,0.1181000000000001,496.3364999999999,0.37178764044943813,0.4898876404494382,0.37178764044943824,,2026-08-02T10:23Z
single_year,2007,,3496.0,1989.0,0.0,0.1109,0.7576671694318753,0.1109,1286.4198999999999,0.6467671694318753,0.7576671694318753,0.6467671694318753,,2026-08-02T10:23Z
single_year,2008,,4834.0,3496.0,0.0,0.1378,0.38272311212814647,0.13779999999999992,856.2512000000002,0.2449231121281465,0.38272311212814647,0.24492311212814646,,2026-08-02T10:23Z
single_year,2009,,8235.0,4834.0,0.0,0.1067,0.7035581299131155,0.10670000000000002,2885.2122,0.5968581299131154,0.7035581299131154,0.5968581299131154,,2026-08-02T10:23Z
single_year,2010,,14013.0,8235.0,0.0,0.10890000000000001,0.701639344262295,0.1089,4881.208500000001,0.5927393442622951,0.7016393442622951,0.5927393442622951,,2026-08-02T10:23Z
single_year,2011,,25922.0,14013.0,0.0,0.11019999999999999,0.8498537072718191,0.11020000000000008,10364.767399999999,0.7396537072718189,0.849853707271819,0.739653707271819,,2026-08-02T10:23Z
single_year,2012,,41733.0,25922.0,0.0,0.1142,0.6099452202762132,0.11420000000000008,12850.707599999998,0.49574522027621315,0.6099452202762132,0.49574522027621326,,2026-08-02T10:23Z
single_year,2013,,37037.0,41733.0,2488.0,0.08070000000000001,-0.11252486042220788,0.07588890086981515,-7863.071499999998,-0.18841376129202306,-0.1196585552299656,-0.2003585552299656,,2026-08-02T10:23Z
single_year,2014,,39510.0,37037.0,10564.0,0.0803,0.06677106677106681,0.057396168696168814,347.21809999999823,0.009374898074898027,0.09341593321497375,0.013115933214973757,,2026-08-02T10:23Z
single_year,2015,,53394.0,39510.0,11126.0,0.0746,0.3514047076689446,0.05359267021007352,11766.5536,0.29781203745887114,0.4891488162344983,0.4145488162344983,,2026-08-02T10:23Z
single_year,2016,,45687.0,53394.0,11561.0,0.079,-0.14434206090571977,0.06189472599917578,-11011.806999999993,-0.20623678690489555,-0.18423254368560707,-0.26323254368560706,,2026-08-02T10:23Z
single_year,2017,,48351.0,45687.0,12150.0,0.0795,0.05830980366406191,0.05835777135727871,-2.191499999993539,-4.796769321674741e-05,0.0794346542624564,-6.534573754360395e-05,,2026-08-02T10:23Z
single_year,2018,,59531.0,48351.0,12769.0,0.09519999999999999,0.23122582780087275,0.07005866269570427,7792.593600000007,0.1611671651051686,0.3142038109156315,0.21900381091563148,,2026-08-02T10:23Z
single_year,2019,,55256.0,59531.0,13712.0,0.0898,-0.0718113251919168,0.06911602694394525,-8389.546200000004,-0.14092735213586205,-0.09330190532311923,-0.18310190532311924,,2026-08-02T10:23Z
single_year,2020,,57411.0,55256.0,14119.0,0.13369999999999999,0.03900028956131463,0.09953700774576513,-3345.016899999995,-0.060536718184450465,0.05238592994141527,-0.08131407005858471,,2026-08-02T10:23Z
