year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
1985,0.06748420569215685,1.3745819968607111,3.189421559558143,0.29585895412744195,0.8188253012048193,0.9008275674942341,0.09148907120781462,3.189421559558143,0.2958589541274419,,,,,,,2026-08-20T02:22Z
1986,0.04927455116889827,1.1572129636549335,3.899082123257734,0.2223301442377738,0.6729384095252096,0.8290275408237874,0.08832393335342491,3.899082123257734,0.2223301442377738,,,,,,,2026-08-20T02:22Z
1987,0.051788388534810006,1.272922739313066,3.5967073267958227,0.2371043609981663,0.6193252811328612,0.8400244905099274,0.09954550203740464,3.5967073267958227,0.23710436099816626,,,,,,,2026-08-20T02:22Z
1988,0.058599215806873224,1.1680870744389464,3.5227143309079403,0.24112622587788674,0.6700070323488045,0.8364705882352941,0.10455908357038518,3.5227143309079403,0.24112622587788674,,,,,,,2026-08-20T02:22Z
1989,0.05913766860861806,1.0076487270852201,3.887512528590887,0.23165685795790394,0.6674564975934839,0.757473778675192,0.11696976854038735,3.887512528590887,0.23165685795790394,,,,,,,2026-08-20T02:22Z
1990,0.060490824425508495,1.0384579488316203,3.4956567839810777,0.2195872925247747,0.6458558234376874,0.742816411992694,0.12608761592342732,3.4956567839810777,0.2195872925247747,,,,,,,2026-08-20T02:22Z
1991,0.05509004023888331,1.0443566212696604,3.3857070725285823,0.1947920799220976,0.6467101718254207,0.7163750214445016,0.11891125515736004,3.3857070725285823,0.19479207992209763,,,,,,,2026-08-20T02:22Z
1992,0.0170368684569868,1.0486272862652257,3.9119442836603993,0.06988815654349571,0.19712449968401097,0.7200333699897615,0.12003186162949477,3.9119442836603993,0.06988815654349573,,,,,,,2026-08-20T02:22Z
1993,0.06346345226152746,1.055467438348421,3.7398520201303107,0.25050877940271665,0.6554798761609908,0.8334766901771891,0.11616381636005388,3.7398520201303107,0.2505087794027167,,,,,,,2026-08-20T02:22Z
1994,0.061533274328823696,1.1484511132623427,3.616049940928516,0.25553886320211194,0.6575589250863233,0.8323128826689992,0.11243168823141006,3.616049940928516,0.25553886320211194,,,,,,,2026-08-20T02:22Z
1995,0.0842292966906173,0.7497247562126454,3.4776425543552576,0.2196089156297005,0.7680535628885701,0.7825598802395209,0.14013741018513662,3.4776425543552576,0.2196089156297005,,,,,,,2026-08-20T02:22Z
1996,0.056498008555834194,0.9177346570397112,3.345915748150385,0.1734863354975087,0.7337164750957854,0.5986238532110092,0.1286325416728131,3.345915748150385,0.1734863354975087,,,,,,,2026-08-20T02:22Z
1997,0.10240474255390353,1.040594995273867,2.898068050749712,0.3088235294117647,0.927674317886531,0.7821815718157181,0.1411292250322704,2.898068050749712,0.3088235294117647,,,,,,,2026-08-20T02:22Z
1998,0.0891802398424915,0.9862312444836717,3.540071863771286,0.3113576003749415,0.8806893504197967,0.7879526462395543,0.12851261857884375,3.540071863771286,0.3113576003749414,,,,,,,2026-08-20T02:22Z
1999,0.09982863746861674,1.4297191043245399,2.550646708327278,0.3640459235576224,0.5859649122807018,1.227390180878553,0.13880365042043596,2.550646708327278,0.3640459235576224,,,,,,,2026-08-20T02:22Z
2000,0.08567840182110757,1.2274895216071686,2.729747501315097,0.2870857443450815,0.5804307365062483,0.9850707176532216,0.1498488951685702,2.729747501315097,0.2870857443450815,,,,,,,2026-08-20T02:22Z
