year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
2002,0.011320097526994078,0.9117180057161004,1.537973137973138,0.015873015873015876,0.7471264367816092,5.117647058823529,0.0029606408916753742,1.537973137973138,0.015873015873015872,,,,,,,2026-08-06T03:38Z
2003,0.010955372966006122,0.9107850330154071,1.6137816717973006,0.01610229694529955,0.7391304347826086,-92.0,-0.00016110842597067828,1.6137816717973006,0.01610229694529955,,,,,,,2026-08-06T03:38Z
2004,0.03333735958449088,1.0284472049689442,1.5858944050433412,0.054373522458628844,0.745945945945946,1.182108626198083,0.03780649836936828,1.5858944050433412,0.054373522458628844,,,,,,,2026-08-06T03:38Z
2005,0.09582944512238892,1.2060427668600122,1.547147066702384,0.17881060809000804,0.7383849557522124,1.1004260499087035,0.11793841073864045,1.547147066702384,0.17881060809000804,,,,,,,2026-08-06T03:38Z
2006,0.1029769609112089,1.1226387678000582,1.7232572115384615,0.19921875,0.705819730305181,1.1487973909498572,0.1269997411338338,1.7232572115384615,0.19921874999999997,,,,,,,2026-08-06T03:38Z
2007,0.1456302591018912,0.9470943306900225,1.7442196531791907,0.24057252958987063,0.6980830670926518,1.1358584713086868,0.1836624177289011,1.7442196531791907,0.24057252958987058,,,,,,,2026-08-06T03:38Z
2008,0.14883463160811602,0.8207571009804913,1.8816928197812648,0.22986210175939134,0.7010877447425671,1.098804780876494,0.19320176113796608,1.8816928197812648,0.22986210175939134,-1.31188383120289,-1.15220688759223,-0.0177490632911392,-1.29413476791175,0.179603546304342,0.229862101759391,2026-08-06T03:38Z
2009,0.1932962467431871,0.7911273699652746,1.9348591549295775,0.2958824374820351,0.682496270512183,1.0612137203166228,0.26688261390042956,1.9348591549295775,0.2958824374820351,1.59510365703005,-0.83157197657061,-0.00948234299352199,1.60458600002357,0.263751893395869,0.295882437482035,2026-08-06T03:38Z
2010,0.21484093522422384,0.8675498450447574,1.573162310895357,0.2932142035111214,0.7558252427184466,1.0084307859668207,0.2818704484476811,1.573162310895357,0.2932142035111213,0.615952164630485,-0.536476000083603,-0.00457271174863388,0.620524876379119,0.282092233207305,0.293214203511121,2026-08-06T03:38Z
2011,0.2394664153941376,0.9302059791528817,1.518906219408732,0.3383410559289956,0.7578424206987282,1.0122817401598105,0.31215068961376086,1.518906219408732,0.33834105592899555,0.495188463169522,-0.337782817096695,-0.0121186972102343,0.507307160379756,0.329594765760931,0.338341055928996,2026-08-06T03:38Z
