field,value
shares,2422.5
real_noa,89102.0596520636
real_nfo,27650.9470322439
real_cse,61451.1126198196
real_gross_ppe,66856.5850058004
real_net_ppe,32115.0466739645
real_accum_dep,34741.5383318359
book_nfo,25084
real_price,147.729095860116
