t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
12,continuing,0.418638763624134,0.339847340095014,0,1.01307850997046e-15,3.76957263438115,-0.0476423609266994,0,-1.63908151,4.03596306949583,0.245917536117751,0,7.77612240150867,0.227688477559361,0,,,,,0.022246,1.312964,2.834754,1.033852
13,continuing,0.387521010410744,0.311175958619537,0,-3.53189699708878e-15,3.96969452017347,-0.0617811988698556,0,-1.63908151,4.37619923514918,0.258434356691934,0,8.31789953840699,0.224647374737732,0,,,,,0.022027,1.341885,2.912256,1.062117
14,continuing,0.358784943369422,0.285294989630878,0,5.55111512312578e-15,4.16442454358444,-0.0766397012634767,0,-1.63908151,4.73638876794471,0.264809940458365,0,8.87443791242525,0.214545638298777,0,,,,,0.021955,1.371347,2.980854,1.087135
15,continuing,0.332255315984849,0.26189504250808,0,3.33066907387547e-15,4.35275564985424,-0.0920474186598881,0,-1.63908151,5.11169137413169,0.270866337199698,0,9.43977226217474,0.203493680351,0,,,,,0.022093,1.401644,3.039792,1.108631
16,continuing,0.307822586201426,0.240782892130523,0,-1.34892097491957e-14,4.53279732624429,-0.126718745471061,0,-1.63908151,5.50293900920664,0.270892861378754,0,10.0132468475118,0.166663603846871,0,,,,,0.022365,1.432992,3.07474,1.121376
17,continuing,0.285276350776567,0.221619611667774,0,3.41393580072236e-15,4.68466086026122,-0.111098428724147,0,-1.63908151,5.9051288073225,0.271322348467335,0,10.5689743614262,0.181039225900751,0,,,,,0.02274,1.465579,3.120653,1.138121
18,continuing,0.264483673397092,0.204209060067551,0,1.26149091173033e-14,4.85993692127382,-0.122558164495263,0,-1.63908151,6.31957241425412,0.270192981282453,0,11.1602095854519,0.166934566863182,0,,,,,0.023172,1.499539,3.159223,1.152188
19,continuing,0.245315513185339,0.188376791175401,0,1.0547118733939e-15,5.03116640428776,-0.133289103718237,0,-1.63908151,6.74553660189419,0.269882700840707,0,11.7589191497634,0.154377453540976,0,,,,,0.023638,1.534986,3.190829,1.163715
20,continuing,0.227658697309527,0.173975228255342,0,-1.35169653248113e-14,5.19845019031161,-0.143109273025396,0,-1.63908151,7.18428561967885,0.265398501359802,0,12.3664898365876,0.138535201737293,0,,,,,0.024071,1.571934,3.216001,1.172895
21,continuing,0.211546135905671,0.161010924618533,0,1.64868119156836e-14,5.35823716479553,-0.195471921310312,0,-1.63908151,7.62868975926282,0.20064151659725,0,12.9729484663567,0.0191480529886316,0,,,,,0.024029,1.609705,3.207273,1.169712
22,continuing,0.19661055582812,0.149014613685022,0,-1.61121116448726e-14,5.47250840784539,-0.025220879638999,0,-1.63908151,8.01935572741057,0.23753801199452,0,13.4769769289882,0.227204338623325,0,,,,,0.024271,1.648774,3.303841,1.204931
23,continuing,0.182767585279848,0.137912689573753,0,1.53627111032506e-14,5.7745104021588,-0.0228768987094554,0,-1.63908151,8.45906415721816,0.242573636251887,0,14.2171060634255,0.236165233493844,0,,,,,0.024485,1.689145,3.405057,1.241845
24,continuing,0.169961868762033,0.127656531015138,0,-2.53963516883005e-15,6.09663319967421,-0.0203708074751088,0,-1.63908151,8.91499328787771,0.229971762444674,0,14.9933669006519,0.227860541869543,0,,,,,0.024519,1.730561,3.511152,1.280538
25,continuing,0.158120540481268,0.118186816145781,0,4.69069227904129e-15,6.43977938173298,-0.0179333346228843,0,-1.63908151,9.36870444271641,0.231594511630028,0,15.7882679447816,0.233877056674944,0,,,,,0.024466,1.7729,3.622226,1.321048
26,continuing,0.147151469801095,0.109406837908205,0,-1.38777878078145e-14,6.80607242851856,0.0403245898651816,0,-1.63908151,9.83321718826501,0.230397131164459,0,16.6160023146354,0.294009023177846,0,,,,,0.024262,1.815914,3.770222,1.375022
27,continuing,0.137026684113338,0.101316696133278,0,7.24420523567915e-15,7.25327730414815,0.00296411094085691,0,-1.63908151,10.3037240823324,0.222900441071463,0,17.53107467964,0.251791258852908,0,,,,,0.023859,1.85924,3.9028,1.423375
28,continuing,0.127687859648912,0.093872773062142,0,1.42386102908176e-14,7.68343021392454,0.00626719674648424,0,-1.63908151,10.7718001507336,0.223451150870298,0,18.4268333449035,0.25811536737136,0,,,,,0.023291,1.902544,4.041798,1.474068
29,continuing,0.119087461084092,0.0870390141132662,0,-3.28626015289046e-14,8.13630806818189,0.00950996445400421,0,-1.63908151,11.2424604851261,0.212652434812238,0,19.3480182185523,0.252912734021901,0,,,,,0.022483,1.945319,4.187395,1.527168
30,continuing,0.111169002029863,0.0807715675341167,0,1.91235915991683e-14,8.61133871408639,0.0124886179030348,0,-1.63908151,11.7017682205448,0.21635574693963,0,20.2801645420716,0.261786757402209,0,,,,,0.021532,1.987206,4.339674,1.582705
