t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
1,explicit,0.942056116113438,0.930701197538512,13.8379613695219,0.290079304401953,2.60478093941973,0.290079304401953,4.01410620841201,4.01410621,0,0.411014781717525,10.3340352767806,2.58574026065557,0.720134764883645,12.4279290658166,0.636879,1.843676,0.074459,0.285975,0.020811,1.020811,2.835844,1.029754
2,explicit,0.883353683300974,0.85963858029698,12.9072601719834,0.0773816722189919,3.06906738464595,0.122963253337118,0.998785375873669,5.01289158,0.419537995797209,0.0683909910304143,1.6724784878877,3.45871637814716,0.221243246663528,2.87851511465245,0.636879,2.032937,0.082666,0.161184,0.020737,1.04198,3.063429,1.112395
3,explicit,0.823871837724052,0.788160406464804,12.0476215916864,0.0582194565897094,3.40231343810771,0.0893561484711052,0.701405982266434,5.71429757,0.498838502959493,0.103785489546166,2.34837114775134,3.86355897418561,0.230734604898857,3.0362576767438,0.636879,2.223771,0.09069,0.147392,0.022359,1.065277,3.277711,1.190206
4,explicit,0.765155020749171,0.718310403905144,11.2594611852216,0.0150942478261875,3.73711481643784,0.050887575733503,0.169953097519074,5.88425066,0.616503083949552,0.107041647137236,2.29972739420334,4.30802252642728,0.203524596830849,2.38709922964758,0.636879,2.412499,0.097242,0.133257,0.023031,1.089811,3.475833,1.262148
5,explicit,0.707675109429495,0.650864628980578,10.5411507813165,-0.0360969943278022,4.07053549036979,0.010967888261515,-0.380503859961689,5.5037468,0.740660502763585,0.122241089362011,2.49102332071747,4.75715287226438,0.187252098492516,1.84843034840437,0.636879,2.599424,0.103625,0.121658,0.023655,1.115591,3.6586,1.328515
6,explicit,0.655736428095467,0.592579874252865,9.8902861523359,0.185710896322505,4.37349093360457,-0.00517015955564037,1.83673390623636,7.34048071,0.884044678037771,0.149458707151834,2.82115297777558,5.20775406921819,0.194070090020337,4.87876633369447,0.636879,2.782092,0.098358,0.110339,0.024502,1.142926,3.82205,1.387867
7,explicit,0.606803520910411,0.539020913419222,9.29770627808304,0.00208350819731959,4.68365116625096,-0.0375428715185153,0.0193718472466558,7.35985256,1.05884352466919,0.15728135573369,2.7054560976829,5.69040566494693,0.171827510188396,2.3643639387323,0.636879,2.959009,0.099363,0.099848,0.024519,1.170949,3.967814,1.440797
8,explicit,0.561276964676904,0.490562291144016,8.75868536466381,0.0021185564213909,4.97920837133863,-0.0671607273066597,0.018555769122251,7.37840833,1.24553785738071,0.171597154969599,2.71610236627893,6.1724625240242,0.156720132358076,2.31847876066899,0.636879,3.12838,0.098782,0.089874,0.024186,1.199269,4.095867,1.487295
9,explicit,0.518940470579957,0.446628194850604,8.2681230735198,-0.0328166579614653,5.26197971790928,-0.0896709062374494,-0.271332166886998,7.10707616,1.45066188057803,0.181779656287979,2.73766276749072,6.66012915708805,0.144621191449795,1.88758647612843,0.636879,3.294135,0.098368,0.083194,0.023658,1.227642,4.213206,1.529904
10,explicit,0.479741252496811,0.406917010979426,7.82149487866919,-0.0433019137052791,5.5370390160941,-0.106293100311559,-0.338685696282416,6.76839046,1.67003666574725,0.188243767612179,2.76184517432721,7.15476056457597,0.13426578456599,1.75700004720813,0.636879,3.458728,0.09759,0.078454,0.02303,1.255915,4.324136,1.570185
