line_item,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ECONOMIC FLOWS (real 2026$),,,,,,,,,,,,,,,,,,
Real EBITDA,37420.2498014426,32803.5863277663,30081.0914581575,18068.7730629193,18970.8512896678,43845.9197062119,19628.6813919303,37760.1388845526,36127.9983583812,65479.6873449739,74361.600580629,76806.8038895864,70223.9304318596,73914.5517769495,15383.4459756368,47892.4688219966,47904.9327295506,46892.2166470462
Economic depreciation,8945.58533227,9922.60316789643,11096.3957614365,12289.6584951057,13413.7883883063,14636.9892746882,15814.9898969894,16668.9730854347,17668.9796837753,18285.8167853304,18706.4919380706,19163.1442142046,19681.7864559381,20354.4132746868,21165.8820190107,21813.9399304849,22408.3024779848,22396.0029541344
Economic OI (pretax),28474.6644691726,22880.9831598699,18984.695696721,5779.11456781362,5557.06290136158,29208.9304315236,3813.69149494087,21091.1657991179,18459.018674606,47193.8705596435,55655.1086425584,57643.6596753818,50542.1439759214,53560.1385022627,-5782.43604337382,26078.5288915117,25496.6302515658,24496.2136929119
Economic OI-after-tax,18538.743523964,15354.901535976,20194.2676136462,3600.3305846022,4013.28859911173,19509.4332763363,2495.74836073622,13951.0258029819,12422.4765515616,93044.1316244539,44646.2498775171,46741.0531716994,50542.1439759214,43654.5122471002,-5782.43604337382,20527.2446034334,18709.427278599,21211.859345821
NFE after-tax (real),3435.38593310437,3506.47307383106,4863.48556244508,3259.68067577539,3585.13415358114,3741.5660567477,3306.29586570934,3834.54775940502,4594.09467031658,16924.6369026804,8470.55067489684,8932.63397693982,10242.3116869067,6749.72249179632,7029.84776272403,5793.38554122819,5287.67320869715,6132.9486742318
Economic NI,15103.3575908596,11848.4284621449,15330.7820512011,340.649908826817,428.154445530588,15767.8672195886,-810.547504973121,10116.4780435769,7828.38188124504,76119.4947217736,36175.6992026203,37808.4191947596,40299.8322890148,36904.7897553039,-12812.2838060978,14733.8590622052,13421.7540699018,15078.9106715892
OCI (real),-26549.5279257604,4183.23829455991,4167.98242653263,4737.68950693299,7642.63886686934,11335.8655889284,11411.1352012368,7541.84755523865,6927.06963963551,9593.49743390992,5670.6409100503,7170.24298180766,5606.72687791477,4364.50185260361,3167.38213254515,2529.62862075077,849.321413884452,-895.207474615072
Comprehensive income,-11446.1703349008,16031.6667567048,19498.7644777338,5078.33941575981,8070.79331239993,27103.732808517,10600.5876962637,17658.3255988156,14755.4515208806,85712.9921556835,41846.3401126706,44978.6621765673,45906.5591669295,41269.2916079075,-9644.9016735527,17263.487682956,14271.0754837863,14183.7031969741
