field,value
ticker,MCD
verdict,REFUSED — no valuation was produced by this run
reason,"CONVERGENCE REVIEW REQUIRED — no valuation produced for MCD. The explicit forecast ends at earnings per share of 71.4271 in year cfg_N=12, but the normalized (neutral) line for that year is 50.6425 — a gap of +20.7845 per share. Guard: off-trend gap 29% of EPS and convergence moves 30% of value — confirm the analyst's stop year and the normalized line Uncorrected 434.43 per share; convergence-corrected 338.31. The continuing period must begin at a neutral earnings level, so a gap this large means the valuation rests on a level no one has vouched for. There are four things that cause it, and the review is deciding which: 1. The forecast horizon is in the wrong place — it stops while abnormal earnings growth is still running. Remedy: move forecast.horizon_N. 2. The forecast drivers produce an implausible earnings path. Remedy: fix the inputs. This is the Home Depot case. 3. The anchor year is distorted (the anchor checks above cover most of this). 4. The normalized line itself misfired — it is the median of the last four forecast years walked forward at normal growth, and an unusual pattern can defeat it. Once you have looked and either fixed it or accepted the gap, add to companies/MCD.yaml: convergence: reviewed: true note: <which of the four it was, and what you concluded> MCD_convergence.csv and MCD_periods.csv WERE written to the output directory, so you can see the earnings path the review is about. No valuation file was refreshed — the previous run's numbers stand until this is resolved. Nothing else clears this gate. That is intended."
stale_files_quarantined,4
MCD_valuation.csv,MCD_valuation.STALE.csv
MCD_summary.csv,MCD_summary.STALE.csv
MCD_manifest.json,MCD_manifest.STALE.json
MCD_fact_sheet.csv,MCD_fact_sheet.STALE.csv
note,The .STALE files hold the PREVIOUS run's numbers. They are not current and must not be published or quoted.
