year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
2011,0.20377323557727914,0.8186141819162834,2.292525468721769,0.3824199802643466,0.6868400688949353,0.9393296364467683,0.3158446271198993,2.292525468721769,0.3824199802643466,0.253551365585836,1.27662148984512,0.0332990400110185,0.220252325574818,0.591209669429762,0.382419980264347,2026-08-07T23:55Z
2012,0.1982370225269344,0.7790258997075156,2.3138110059109693,0.35732594026259357,0.6764203490531007,0.9389163935569346,0.31213407334856896,2.3138110059109693,0.35732594026259357,0.232328759291905,1.39839026814946,0.0309336223929748,0.20139513689893,0.612544743093531,0.357325940262594,2026-08-07T23:55Z
2013,0.19874616181059357,0.7673638887902955,2.287756797441551,0.34890722499484683,0.680833688829301,0.9361272434763759,0.31183354266216456,2.287756797441551,0.34890722499484683,0.232477154037635,1.34061252015628,0.0317130892146394,0.200764064822996,0.552214464029362,0.348907224994847,2026-08-07T23:55Z
2014,0.1733809987136178,0.8004719760569872,2.667107535749296,0.37015886847059926,0.6453879544221378,0.9273889196397122,0.28968015363703614,2.667107535749296,0.37015886847059926,0.109066113893196,3.97581650717555,0.0133549324430084,0.0957111814501876,0.272685480395345,0.370158868470599,2026-08-07T23:55Z
2015,0.17822767874709794,0.6698437215824475,5.352600911412407,0.6390186091790234,0.6908949463825373,0.9174585403400741,0.28117498917876677,5.352600911412407,0.6390186091790234,0.0828401968269573,17.7285699475284,0.010872175713289,0.0719680211136683,0.100049511438185,0.639018609179023,2026-08-07T23:55Z
2016,0.1903386822300472,0.7936429655845977,-14.074263938665336,-2.126071768815497,0.6825662685697641,0.8865646587901092,0.3145370584723356,-14.074263938665336,-2.126071768815497,0.202391580740102,-4.65149024392224,0.0245622601686195,0.177829320571483,-0.0396710701732311,-2.1260717688155,2026-08-07T23:55Z
2017,0.2275288776708559,0.6750858633818193,-10.343849449204406,-1.5888310893512854,0.6056219746894501,0.89749494907199,0.41860353017475593,-10.343849449204406,-1.5888310893512854,0.273339943669656,-3.60967726294014,0.0206095227552276,0.252730420914429,-0.348485415829646,-1.58883108935129,2026-08-07T23:55Z
2018,0.2786869822513042,0.6478854781294193,-5.242745749712387,-0.9466157484341048,0.7579611315105999,0.885917983360914,0.4150268841230789,-5.242745749712387,-0.9466157484341046,0.30241131939213,-3.06872663888285,0.0242523791622507,0.278158940229879,-0.290047207880669,-0.946615748434105,2026-08-07T23:55Z
2019,0.28202991893055734,0.44967460030140516,-5.786731300926886,-0.7338830493404627,0.7514747882914904,0.8840437495865401,0.4245286551459437,-5.786731300926886,-0.7338830493404627,0.313828628678744,-1.78968270282248,0.0180749686987469,0.295753659979998,-0.120216893118242,-0.733883049340463,2026-08-07T23:55Z
2020,0.24628015701954414,0.36498134030569973,-6.725555598154609,-0.6045444670219428,0.770351914276874,0.8384352812670671,0.3813034288153771,-6.725555598154609,-0.6045444670219428,0.279766132892519,-1.70717053303398,0.0200861305860167,0.259680002306502,-0.069023172165078,-0.604544467021943,2026-08-07T23:55Z
2021,0.32490343583273407,0.4312171915705895,-11.704911975657467,-1.6399043686155184,0.82660852989187,0.8814117419853225,0.4459391376615323,-11.704911975657467,-1.6399043686155181,0.325453182554891,-1.94929304703628,0.0219579241794281,0.303495258375462,-0.153761355134694,-1.63990436861552,2026-08-07T23:55Z
2022,0.26647398843930636,0.45963565418077706,-8.401172668821001,-1.028983575973615,0.789444089456869,0.8350229431223989,0.40423604520748857,-8.401172668821001,-1.028983575973615,0.235466674879168,-2.17355560364541,0.0206612429524322,0.214805431926736,-0.11422353256708,-1.02898357597362,2026-08-07T23:55Z
2023,0.3321749362620121,0.4540759078846599,-11.930939226519337,-1.7995750106247341,0.8048659950579737,0.9034086030737529,0.45683467346538537,-11.930939226519337,-1.7995750106247344,0.329319419143844,-2.28615562125575,0.0225835865988818,0.306735832544962,-0.256172668221193,-1.79957501062473,2026-08-07T23:55Z
2024,0.31724537037037037,0.46971838643035774,-14.536880927291886,-2.16622760800843,0.7948767520541324,0.8832821038251366,0.45185185185185184,-14.536880927291886,-2.16622760800843,0.286666753531225,-2.59320555092143,0.0235387782234281,0.263127975307797,-0.265513142332125,-2.16622760800843,2026-08-07T23:55Z
2025,0.31850474242142457,0.4517348567588003,-33.23003908431044,-4.781127861529871,0.7858126089749472,0.879286694101509,0.4609633624697787,-33.23003908431044,-4.781127861529871,0.278923826465673,-2.64170864518109,0.0230043702072539,0.255919456258419,-0.279134065462578,-4.78112786152987,2026-08-07T23:55Z
