field,value
shares,8022
real_noa,139658.209030466
real_nfo,63768.0206569241
real_cse,75890.1883735415
real_gross_ppe,256615.510884932
real_net_ppe,133991.832022099
real_accum_dep,122623.678862833
book_nfo,56368
real_price,113.337673173427
