field,value
shares,7179
real_noa,345771.432603357
real_nfo,184487.687373231
real_cse,161283.745230126
real_gross_ppe,403128.053174418
real_net_ppe,206739.466162092
real_accum_dep,196388.587012326
book_nfo,159273
real_price,22.7028779318078
