ticker,tier,s1_pp,b_pp,n_bonds,longest_yrs,in_universe,widen_1,widen_2,widen_3,widen_4,widen_5,widen_6,widen_7,widen_8,widen_9,widen_10,widen_11,widen_12,widen_13,widen_14,widen_15,widen_16,widen_17,widen_18,widen_19,widen_20,widen_21,widen_22,widen_23,widen_24,widen_25,widen_26,widen_27,widen_28,widen_29,widen_30
CHRW,3,0.5363342228674257,0.2087912270385138,1,1.6564,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CHTR,1,1.302378948874283,0.32606451571883627,30,36.6297,1,0.0,0.22601069975115531,0.3582184838673296,0.45202139950231063,0.5247805934973597,0.5842291836184849,0.6344922503840892,0.678032099253466,0.7164369677346591,0.7507912932485151,0.7818685608694875,0.8102398833696403,0.8363389700840362,0.8605029501352445,0.8829990773646893,0.9040427990046213,0.9238103369578348,0.9424476674858143,0.96007706980557,0.9768019929996704,0.9927107342514188,1.0078792606206428,1.0223734030561504,1.0362505831207955,1.0495611869947195,1.0623496698351915,1.0746554516019886,1.0865136498863999,1.0979556840865965,1.1090097771158447
CI,1,0.3594161931348131,0.19682078054280927,14,24.5859,1,0.0,0.13642576910885598,0.21622972816957947,0.27285153821771196,0.31677082616046914,0.3526554972784354,0.38299555440324107,0.4092773073265679,0.43245945633915894,0.4531965952693252,0.4719556192520879,0.48908126638729144,0.5048353345883567,0.519421323512097,0.5330005543300486,0.5457030764354239,0.5576352618214473,0.5688852254480149,0.5795267781402113,0.589622364378181,0.5992252825728206,0.6083813883609439,0.617130418966639,0.6255070354961474,0.6335416523209383,0.6412611036972128,0.6486891845087384,0.6558470926209531,0.6627537935764847,0.6694263234389046
CIEN,4,0.7384163496025433,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CINF,2,0.18171414155037413,0.2087912270385138,2,8.2026,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CL,2,0.20719374587744216,0.2087912270385138,5,20.9637,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CLX,2,0.45586198535980493,0.2087912270385138,4,5.7002,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CMCSA,1,0.21770884995717388,0.40597788696924464,43,37.2019,1,0.0,0.2814024277224161,0.446012295551925,0.5628048554448322,0.6533962028981882,0.7274147232743411,0.7899964905454839,0.8442072831672481,0.89202459110385,0.9347986306206044,0.973492456024223,1.0088171509967572,1.0413127203253565,1.0713989182679,1.0994084984501133,1.1256097108896643,1.1502219667530102,1.173427018826266,1.195377115071871,1.2162010583430203,1.236008786097409,1.2548948837466392,1.2729413163872048,1.2902195787191733,1.3067924057963765,1.3227151480477726,1.338036886655775,1.352801345990316,1.3670476458582577,1.3808109261725294
CME,1,-0.0409853335814111,0.24444179787955442,4,21.8371,1,0.0,0.16943414301121715,0.2685467630146048,0.3388682860224343,0.39341389689090833,0.4379809060258219,0.4756617753471525,0.5083024290336514,0.5370935260292096,0.5628480399021256,0.5861458316097183,0.6074150490370391,0.6269808324079059,0.6450959183583697,0.6619606599055131,0.6777365720448686,0.6925557635974461,0.7065276690404266,0.7197439578140845,0.7322821829133427,0.7442085383617573,0.7555799746209355,0.7664458433826652,0.7768491920482563,0.7868277937818167,0.7964149754191231,0.8056402890438144,0.8145300613695868,0.8231078466742201,0.8313948029167303
CMG,4,0.5323858510936609,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CMI,2,0.15616379247899648,0.2087912270385138,4,71.5483,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CMS,1,0.30720508140706665,0.19377165808830635,11,26.0507,1,0.0,0.13431227847633526,0.21287992477140869,0.2686245569526705,0.31186345288253803,0.3471922032477439,0.3770622360733114,0.40293683542900577,0.42575984954281737,0.44617573135887334,0.464644142932252,0.4815044817240792,0.49701448990785796,0.5113745145496467,0.5247433776539467,0.537249113905341,0.5489964473956882,0.5600721280191525,0.5705488231329212,0.5804880098352085,0.5899421608447201,0.5989564214085873,0.6075699131468854,0.6158167602004145,0.6237269057650761,0.6313267683841932,0.638639774314226,0.645686793025982,0.6524864962503188,0.6590556561302819
CNC,2,0.4678742501968636,0.2087912270385138,4,4.1561,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CNP,1,0.533286499238748,0.10024922826272106,16,26.1355,1,0.0,0.06948746992361549,0.11013503409891974,0.13897493984723097,0.16134490865828338,0.1796225040225352,0.19507599071139167,0.20846240977084646,0.22027006819783948,0.23083237858189892,0.24038715055286367,0.24910997394615073,0.25713419361848133,0.26456346063500713,0.2714799427572031,0.27794987969446194,0.2840274512452789,0.28975753812145494,0.29517773532810987,0.30031984850551435,0.3052110248103114,0.3098746204764792,0.3143308753691229,0.31859744386976624,0.32268981731656676,0.3266216635420968,0.3304051022967592,0.3340509305586226,0.33756880828842284,0.34096741268081865
COF,2,0.4405296334430801,0.2087912270385138,3,1.4511,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
COHR,4,0.7961928421886972,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
COIN,3,1.607633712473001,0.2087912270385138,1,2.1218,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
COO,4,0.45274396096513503,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
COP,1,-0.004729322576739747,0.28435318815262906,11,35.5729,1,0.0,0.19709861065122647,0.3123939068264334,0.39419722130245294,0.4576488015343482,0.5094925174776599,0.553325754742436,0.5912958319536794,0.6247878136528668,0.6547474121855748,0.6818491656763349,0.7065911281288864,0.7293515272442254,0.7504243653936624,0.7700427083607817,0.7883944426049059,0.8056332470989566,0.8218864243040933,0.8372606110468498,0.8518460228368012,0.8657196615688694,0.8789477763275614,0.8915877767335816,0.9036897387801128,0.9152976030686965,0.9264501378954518,0.9371817204793003,0.9475229760448889,0.9575013047097071,0.9671413190120082
COR,1,0.3572444711654231,0.1799071510790931,4,21.3361,1,0.0,0.1247021345330455,0.19764820699476188,0.249404269066091,0.2895493896647019,0.32235034152780734,0.3500831511724348,0.3741064035991365,0.39529641398952375,0.41425152419774747,0.43139850711517963,0.4470524760608529,0.4614527315630555,0.4747852857054803,0.48719759665946377,0.498808538132182,0.5097153411284243,0.5199985485225692,0.5297256282680675,0.5389536587307929,0.5477313581671968,0.5561006416482251,0.5640978316127881,0.5717546105938984,0.5790987793294038,0.586154866096101,0.5929446209842856,0.5994874202385259,0.6058005996133768,0.6118997311925093
COST,2,0.1531764162465163,0.2087912270385138,4,5.6701,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CPAY,4,0.3884461867975984,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CPRT,4,0.35314225307385005,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CPT,3,0.08275963359348298,0.2087912270385138,1,2.1574,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CRH,4,0.31090865022082337,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CRL,3,0.8167849141304684,0.2087912270385138,1,1.7002,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CRM,1,0.15601435774804984,0.35164282773578664,6,34.9185,1,0.0,0.24374023460918703,0.38631913177253846,0.48748046921837407,0.5659472985935083,0.6300593663817254,0.6842653473335765,0.7312207038275611,0.7726382635450769,0.8096875332026956,0.8432026743410945,0.8737996009909125,0.9019460450568638,0.9280055819427634,0.9522664303660469,0.9749609384367481,0.996279151882692,1.0163784981542638,1.03539084872956,1.0534277678118824,1.0705844791061148,1.0869429089502816,1.1025740524385295,1.1175398356000996,1.1318945971870167,1.145686279666051,1.1589573953176153,1.1717458165519505,1.1840854274793664,1.196006664975234
CRWD,4,0.575283459680486,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CSCO,2,-2.458400782223402,0.2087912270385138,2,13.4209,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CSGP,4,0.5569063833772616,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CSX,1,0.3095235053893243,0.1543890665521484,17,41.5469,1,0.0,0.10701434618990342,0.16961372575018888,0.21402869237980685,0.2484796169743391,0.27662807194009226,0.3004272515070018,0.3210430385697102,0.33922745150037775,0.3554939631642426,0.3702088128571497,0.3836424181299957,0.3960001370520195,0.4074415976969052,0.41809334272452797,0.4280573847596137,0.4374171635319301,0.4462417976902811,0.45458918551326744,0.46250830935414594,0.47004097725719063,0.47722315904705315,0.48408602517696186,0.49065676431989913,0.4969592339486782,0.5030144832419229,0.5088411772505665,0.5144559438868086,0.5198736599965535,0.5251076889144314
CTAS,2,0.4363664982274253,0.2087912270385138,3,10.0096,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CTSH,4,0.38902791347226867,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CTVA,4,0.330991765454916,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CVNA,4,0.739968993398398,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
CVS,1,0.4077348119803851,0.24033127017562392,21,26.5106,1,0.0,0.1665849423226242,0.26403088676615605,0.3331698846452484,0.3867982577640919,0.4306158290887802,0.4676630577701011,0.49975482696787255,0.5280617735323121,0.5533832000867162,0.5762892166597566,0.5972007714114044,0.6164375370148816,0.6342480000927253,0.650829144530248,0.6663397692904968,0.6809097616555574,0.6946467158549362,0.707640759817688,0.7199681424093403,0.7316939445362571,0.7428741589823808,0.7535573075425746,0.7637857137340286,0.7735965155281838,0.7830224793375058,0.792092660298468,0.8008329424153494,0.8092664838777311,0.8174140868528721
CVX,1,0.1441272614835155,0.12280589812842828,10,23.9808,1,0.0,0.08512256204385192,0.13491606880481533,0.17024512408770384,0.1976484683184124,0.22003863084866723,0.23896924353196147,0.25536768613155575,0.26983213760963065,0.28277103036226436,0.29447568259391643,0.3051611928925192,0.31499090949699904,0.3240918055758134,0.3325645371232277,0.3404902481754077,0.3479353093062713,0.35495469965348253,0.36159447332088723,0.36789359240611624,0.3738853123367768,0.37959824463776837,0.3850571832636713,0.39028375493637113,0.3952969366368248,0.400113471540851,0.404748206414446,0.40921436761966534,0.4135237886656003,0.41768709916707963
D,1,0.2972372288027332,0.29695866658338504,16,25.9904,1,0.0,0.20583606248511419,0.32624244033500277,0.41167212497022837,0.47793653642517725,0.5320785028201169,0.5778548831545418,0.6175081874553425,0.6524848806700055,0.6837725989102915,0.7120757828168065,0.7379145653052311,0.7616839410456882,0.783690945639656,0.80417897676018,0.8233442499404567,0.8413472567971872,0.8583209431551196,0.8743766730894096,0.8896086613954056,0.9040973234895446,0.9179118453019207,0.9311121814422366,0.9437506277903454,0.9558730728503545,0.9675200035308024,0.9787273210050083,0.9895270081247702,0.9999476796645762,1.0100150392452942
DAL,2,0.2842021029295535,0.2087912270385138,2,3.206,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
DASH,4,0.5547708017331479,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
DD,4,0.28683407205259553,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
DDOG,4,0.5916364832408929,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
DE,1,0.1423697158972071,0.1513657191866128,18,23.6715,1,0.0,0.10491872148762907,0.1662922391814991,0.20983744297525814,0.24361372710178833,0.27121096066912814,0.2945440891842864,0.3147561644628872,0.3325844783629982,0.34853244858941745,0.36295914250130445,0.37612968215675724,0.3882454041694059,0.3994628106719154,0.4099059662832874,0.4196748859505163,0.4288513754321774,0.4375031998506272,0.4456871236826242,0.4534511700770465,0.4608363283657855,0.46787786398893355,0.4746063369995803,0.48104840364438634,0.48722745420357666,0.493164125657035,0.49887671754449725,0.5043815321595445,0.5096931550199849,0.5148246877709165
DECK,4,0.6676005236498604,0.2087912270385138,0,0.0,1,0.0,0.14472305034739724,0.22938060779060457,0.2894461006947945,0.3360365165794199,0.3741036581380018,0.40628896772795614,0.4341691510421917,0.45876121558120914,0.48075956692681726,0.5006594963174236,0.518826708485399,0.5355389236360418,0.5510120180753534,0.5654171243700244,0.578892201389589,0.5915500905673884,0.6034842659286064,0.61477302740019,0.6254826172742144,0.6356695755185607,0.6453825466648209,0.6546636847160099,0.6635497588327963,0.6720730331588398,0.6802619739834391,0.6881418233718136,0.6957350684227507,0.7030618281445467,0.7101401747174217
DELL,1,0.33109488866870945,0.2896892633593391,6,19.9042,1,0.0,0.20079729613601335,0.3182561846217823,0.4015945922720267,0.466236883275627,0.5190534807577957,0.5637092776432954,0.60239188840804,0.6365123692435646,0.6670341794116404,0.6946445151898014,0.719850776893809,0.7430382899170427,0.7645065737793088,0.7844930678974094,0.8031891845440534,0.820751486579495,0.8373096653795778,0.8529723588812504,0.8678314755476537,0.8819654622650778,0.8954418113258148,0.9083190096799839,0.9206480730298224,0.932473766551254,0.9438355860530561,0.9547685538653469,0.9653038699153221,0.975469448501756,0.9852903640334227
DG,1,0.4281349485319544,0.19935683673373766,4,26.2204,1,0.0,0.1381836293073396,0.21901587066568623,0.2763672586146792,0.3208524511422125,0.3571994999730258,0.3879304918837432,0.4145508879220188,0.43803174133137246,0.4590360804495522,0.47803681640386614,0.49538312928036543,0.5113401902857649,0.5261141211910828,0.5398683218078988,0.5527345172293584,0.564820450062862,0.576215370638712,0.5869940408421372,0.5972197097568916,0.6069463625494295,0.6162204457112057,0.6250822084845663,0.6335667585877051,0.641704902284425,0.6495238195931046,0.6570476119970586,0.6642977504984224,0.6712934450128092,0.6780519511152383
