t,phase,df_cumulative,df_equity,annuity_equity,dri_equity,normal_eps,aeg_eps,contrib_eps,cum_contrib_eps,normal_nfe,aeg_nfe,contrib_nfe,normal_oi,aeg_oi,contrib_oi,retention_rate,retained_eps,coe,rore,pi,infl_index,eps_real,dps_real
1,explicit,0.939148963113117,0.930701197538512,13.3273420838687,0.284196248955483,6.25515964321853,0.284196248955483,3.78758062878204,3.78758063,0,0.568342584160806,14.0248700075743,6.22899359580375,0.878704880531076,13.7905133759835,0.511605,3.345567,0.074459,0.20463,0.020811,1.020811,6.40604,3.128678
2,explicit,0.87722474085572,0.85963858029698,12.3966408863302,0.0287728460182889,6.88214911512421,0.137008049658573,0.356686639366402,4.14426727,0.580128305090748,0.07580498903054,1.81530960229813,7.42188092332358,0.253209535580498,2.14988791457663,0.511605,3.591036,0.082666,0.143414,0.020737,1.04198,6.736367,3.290008
3,explicit,0.814580494663539,0.788160406464804,11.5370023060332,0.0165265710321177,7.42147652944229,0.0891332009320376,0.190667088108364,4.33493436,0.670599188230535,0.117694025246735,2.60912172572635,8.04256901075042,0.256333933101173,2.50451719543053,0.511605,3.842465,0.09069,0.136855,0.022359,1.065277,7.050382,3.443371
4,explicit,0.752888198011746,0.718310403905144,10.7488418995684,-0.0385168111196841,7.96874047740192,0.0414910928307384,-0.414011113201022,3.92092324,0.806448470703191,0.116654500940079,2.44904687989534,8.71639446271681,0.216940079159118,1.72428027662847,0.511605,4.098075,0.097242,0.130026,0.023031,1.089811,7.350107,3.589756
5,explicit,0.692693459723174,0.650864628980578,10.0305314956632,-0.111215055359875,8.52743789862143,-0.0107609443680108,-1.11554611557916,2.80537713,0.944939382051632,0.131931151330944,2.61078159017803,9.40383552616582,0.189711961470175,0.999049318834002,0.511605,4.357175,0.103625,0.123581,0.023655,1.115591,7.634226,3.728518
6,explicit,0.639010913222435,0.592579874252865,9.37966686668266,0.38088484895823,9.04715576841822,-0.0161241632582954,3.57257299779494,6.37795013,1.10325635351707,0.161324861319638,2.93875987110723,10.0878917899156,0.207721030081078,6.83435355184351,0.511605,4.620321,0.098358,0.118048,0.024502,1.142926,7.901676,3.859139
7,explicit,0.58878568270716,0.539020913419222,8.7870869924298,0.0333081162691207,9.59826729551031,-0.0511836260117846,0.29268131521073,6.67063144,1.29558707783284,0.166279977448512,2.73132608001755,10.8288910819884,0.180059642791502,2.61454619972079,0.511605,4.884336,0.099363,0.111692,0.024519,1.170949,8.153287,3.982025
8,explicit,0.542423264434022,0.490562291144016,8.24806607901058,0.0650736767161121,10.1423394876598,-0.0800057257531943,0.536731985558665,7.20736343,1.49722350817079,0.179880282377916,2.69623578203174,11.5745572574636,0.164880294991665,2.84106817891733,0.511605,5.14794,0.098782,0.10549,0.024186,1.199269,8.390386,4.097823
9,explicit,0.499608544446489,0.446628194850604,7.75750378786656,0.0192532405762226,10.6849940761137,-0.102521641634501,0.149357086698753,7.35672051,1.71678105298306,0.189912321984882,2.69178071534007,12.3365411667721,0.152624642675113,2.29449004714819,0.511605,5.414046,0.098368,0.101038,0.023658,1.227642,8.620162,4.210044
10,explicit,0.46021950956075,0.406917010979426,7.31087559301596,0.0148173618797324,11.2298600637429,-0.120523771415087,0.108327889319421,7.4650484,1.95060452372893,0.196725190857485,2.70334902745755,13.1154804419309,0.141185564983308,2.19169799585654,0.511605,5.683592,0.09759,0.097314,0.02303,1.255915,8.845614,4.320154
11,explicit,0.424471106324653,0.371633419014802,6.90395858203653,0.17336112373495,11.7719711169923,-0.125107354062797,1.1968780180014,8.66192642,2.19601840197308,0.216475181472914,2.95500109559886,13.9070430663051,0.152314280070401,3.63919052740128,0.511605,5.958594,0.094942,0.094575,0.022674,1.284391,9.068003,4.428767
12,explicit,0.391725337131547,0.339847340095014,6.53232516302173,0.080652838392782,12.3307165490967,-0.126865541658137,0.526850565702295,9.18877699,2.46616255308257,0.218016083872356,2.97115772535334,14.7376699539639,0.150359690429587,2.72674366938357,0.511605,6.243551,0.09353,0.093476,0.022246,1.312964,9.294885,4.539575
13,continuing,0.361720330002603,0.311175958619537,0,-5.83531058903886,12.9104141779668,-6.06956012295369,0,9.18877699,2.74330407126395,0.143846888185459,0,15.5963527422458,-5.86834772778328,0,,,,,0.022027,1.341885,5.097942,2.48981
14,continuing,0.334236621204758,0.285294989630878,0,1.71529457304587e-14,7.23169891323867,-0.134158812659726,0,9.18877699,2.95053947733217,0.142601219673929,0,10.1525311815612,0.0381496160238601,0,,,,,0.021955,1.371347,5.175598,2.527736
15,continuing,0.309049055310692,0.26189504250808,0,2.47024622979097e-15,7.49856105687855,-0.159820115366545,0,9.18877699,3.16147818587884,0.142596126500591,0,10.6315408131896,0.0112744407018486,0,,,,,0.022093,1.401644,5.235808,2.557142
16,continuing,0.286022299435137,0.240782892130523,0,-2.48689957516035e-14,7.74810447848416,-0.218263254600947,0,9.18877699,3.37797017663801,0.138274720574599,0,11.099138043494,-0.053051922398204,0,,,,,0.022365,1.432992,5.254628,2.566334
17,continuing,0.264891066741345,0.221619611667774,0,8.24340595784179e-15,7.94657426485474,-0.189863506331045,0,9.18877699,3.59620430617522,0.133893572949174,0,11.5169837263603,-0.0301750887122179,0,,,,,0.02274,1.465579,5.292593,2.584876
18,continuing,0.245499833827624,0.204209060067551,0,2.1094237467878e-14,8.18283178810965,-0.207857276973004,0,9.18877699,3.81653202863674,0.128222825770772,0,11.974475289293,-0.0547459237488432,0,,,,,0.023172,1.499539,5.318284,2.597423
19,continuing,0.22770389168542,0.188376791175401,0,4.13558076672871e-15,8.40995418627676,-0.22438087797903,0,9.18877699,4.03800236559696,0.122877112718497,0,12.4239174923454,-0.077464705732206,0,,,,,0.023638,1.534986,5.332671,2.60445
20,continuing,0.211378358593778,0.173975228255342,0,-2.4757973449141e-14,8.62846502093255,-0.239171251862592,0,9.18877699,4.26103491627722,0.115030737167026,0,12.8662758217614,-0.100916399247247,0,,,,,0.024071,1.571934,5.336925,2.606527
21,continuing,0.196550915358562,0.161010924618533,0,2.99760216648792e-14,8.83333030055674,-0.324383933409782,0,9.18877699,4.48121647762395,0.0727642111017381,0,13.2927434717688,-0.229816415896119,0,,,,,0.024029,1.609705,5.286027,2.581669
22,continuing,0.182791628650842,0.149014613685022,0,-2.88380430646384e-14,8.96026205850874,-0.0415674744171888,0,9.18877699,4.66450962820418,0.0934081196881396,0,13.6019991679012,0.0746131640826757,0,,,,,0.024271,1.648774,5.409288,2.641869
23,continuing,0.170022671774642,0.137912689573753,0,2.33146835171283e-14,9.3926554227114,-0.0374557193032956,0,9.18877699,4.87441557980955,0.0934625012812411,0,14.2424400101095,0.0806377743893965,0,,,,,0.024485,1.689145,5.538424,2.704939
24,continuing,0.158194186195801,0.127656531015138,0,-7.16093850883226e-15,9.85175721993695,-0.0331337126983229,0,9.18877699,5.08968550508441,0.0827259802337759,0,14.9147843111616,0.0762506813952601,0,,,,,0.024519,1.730561,5.673666,2.77099
25,continuing,0.147241212914405,0.118186816145781,0,1.59872115546023e-14,10.3384345507029,-0.0289784491725431,0,9.18877699,5.29895895669384,0.0811464072080419,0,15.6085750361899,0.0809864292423406,0,,,,,0.024466,1.7729,5.815023,2.840028
26,continuing,0.137068580128614,0.109406837908205,0,-3.06421554796543e-14,10.8548871326756,0.0647359942884851,0,9.18877699,5.51063511569554,0.0770490755020497,0,16.3336909878486,0.17361633031302,0,,,,,0.024262,1.815914,6.013294,2.936863
27,continuing,0.127666102667191,0.101316696133278,0,1.9151347174784e-14,11.4929512804263,0.00472759238089893,0,9.18877699,5.72100185260027,0.0693234321664153,0,17.1793106932295,0.108693464344437,0,,,,,0.023859,1.85924,6.184075,3.020271
28,continuing,0.118984492619257,0.093872773062142,0,2.35367281220533e-14,12.0949196101453,0.00993051519398769,0,9.18877699,5.92518775953051,0.0659962473387745,0,17.9828503390162,0.113183793192448,0,,,,,0.023291,1.902544,6.362456,3.107392
29,continuing,0.110984080060797,0.0870390141132662,0,-5.12923037376822e-14,12.723997959613,0.014970250227698,0,9.18877699,6.12588540350344,0.0553101201172161,0,18.8100777602606,0.110085973200757,0,,,,,0.022483,1.945319,6.548524,3.198267
30,continuing,0.103615936278088,0.0807715675341167,0,2.65898414397725e-14,13.3786443716659,0.0195305254566431,0,9.18877699,6.31429108109282,0.0532600259242724,0,19.6506734213461,0.115052582793471,0,,,,,0.021532,1.987206,6.742217,3.292865
