year,classic_net_profit_margin,classic_asset_turnover,classic_equity_multiplier,classic_roe_3step,classic_tax_burden,classic_interest_burden,classic_ebit_margin,classic_leverage,classic_roe_5step,reform_rnoa,reform_flev,reform_nbc,reform_spread,reform_roce,reform_reported_roe,data_as_of
1986,0.04592266338493426,1.1826120260436614,2.2887447405329593,0.12429873772791024,0.603404255319149,0.9003831417624522,0.08452619988341213,2.2887447405329593,0.12429873772791024,,,,,,,2026-08-07T01:46Z
1987,0.01923529411764706,1.2395187750637988,2.3893728222996518,0.056968641114982586,0.5299837925445705,0.7645600991325898,0.04747058823529412,2.3893728222996518,0.056968641114982586,,,,,,,2026-08-07T01:46Z
1988,0.05275134464211833,1.30472334682861,2.3386460470254065,0.160959444532113,0.6257668711656442,0.9075723830734966,0.09288374017376913,2.3386460470254065,0.160959444532113,,,,,,,2026-08-07T01:46Z
1989,0.056360407514721,1.3086661366277292,3.135378715244487,0.23125599232981783,0.6219700876740588,0.9509563511525257,0.09528927937190391,3.135378715244487,0.23125599232981783,,,,,,,2026-08-07T01:46Z
1990,0.06652547651675594,1.3025910098988478,2.4590316573556796,0.21308858739026335,0.6617100371747212,1.0516941789748044,0.09559403679249201,2.4590316573556796,0.21308858739026335,,,,,,,2026-08-07T01:46Z
1991,0.06560349293273145,1.3204025796365058,2.645811789038263,0.22918821096173736,0.6598436918496464,0.9944485566247224,0.09997779915636794,2.645811789038263,0.2291882109617373,,,,,,,2026-08-07T01:46Z
1992,0.06375587494039915,1.2221436004162332,2.6485503252122147,0.20637195458053134,0.6488734835355287,1.0062783397279387,0.09764321231523738,2.6485503252122147,0.20637195458053142,,,,,,,2026-08-07T01:46Z
1993,-0.021555548253540564,1.22049328253459,3.3510280876226313,-0.08816019352237603,-1.8796561604584527,0.7653508771929824,0.014983734761607465,3.3510280876226313,-0.08816019352237603,,,,,,,2026-08-07T01:46Z
1994,0.07297993134407182,1.186449970628549,2.8911911231884058,0.25033967391304346,0.6607890017931859,0.9346368715083799,0.11816741484024294,2.8911911231884058,0.25033967391304346,,,,,,,2026-08-07T01:46Z
1995,0.07899767039006034,1.190471111111111,2.6560581735763527,0.24978751534611388,0.66125,0.942507068803016,0.12675467415327638,2.6560581735763527,0.24978751534611385,,,,,,,2026-08-07T01:46Z
