ticker,run_timestamp_utc,commit_sha,scenario,probability,coe_basis,real_coe,intrinsic_value_per_share_real,current_real_price_per_share,upside_downside_pct,tie_residual
PEP,2026-08-13T23:17:31.610466+00:00,607666448ff91a75ad4ed577bf472c382c8bf906,base,0.5,variance_v2,0.0552786640599362,110.52178435345,146.376831488804,-0.24495028872172608,4.91127138957381e-10
PEP,2026-08-13T23:17:31.610466+00:00,607666448ff91a75ad4ed577bf472c382c8bf906,bull,0.2,variance_v2,0.0552786640599362,123.899595230137,146.376831488804,-0.15355733574808406,2.47837306233123e-10
PEP,2026-08-13T23:17:31.610466+00:00,607666448ff91a75ad4ed577bf472c382c8bf906,bear,0.3,variance_v2,0.0552786640599362,75.5320839475357,146.376831488804,-0.48398880356067164,2.21916707232595e-10
PEP,2026-08-13T23:17:31.610466+00:00,607666448ff91a75ad4ed577bf472c382c8bf906,expected_value,1.0,,,102.70043640701311,146.376831488804,-0.29838325257868126,
