field,value
shares,716.4
real_noa,34958.4168403565
real_nfo,56252.3394513936
real_cse,-21293.922611037
real_gross_ppe,48354.8162637233
real_net_ppe,25171.5090771811
real_accum_dep,23183.3071865422
book_nfo,54040
real_price,281.719710383515
